StatusID;DisplayName;Description;EffectCategories;PlaceholderIcon;ShowInUITray;ShowTextInDamageNumbers;FxScriptOn;FxScriptOff;ShouldRefreshFxScript;WeaponEffectType;Notification;DisableTelemetry;BaseDuration;TickRate;DelayInitialTick;TickCondition;OnTickStatusEffect;KeepOnTickEffectOnEnd;StopOnHitCount;HitCondition;RequireReaction;HealThreatMultiplier;ScaleAmountOverTime;ScaleAmountOverTimeMin;ScaleAmountOverTimeMax;DamageSkipsDeathsDoor;Health;HealthMin;HealthModifierPercent;HealthModifierDamageBased;UseHealScalingValue;HealScalingValueMultiplier;StaminaDamageModifier;ManaModifierDamageBased;DamageType;CritChanceModifier;CritDamageModifier;OnEndStatusEffect;CastSpell;TargetOwnsSpell;FromAlchemy;FromSpell;NoHealthRegen;HealMod;MaxHealthMod;HealthRate;CoreTempMod;TempMod;Stamina;StaminaRate;Mana;ManaRate;Food;FoodBurn;Drink;DrinkBurn;Encumbrance;ItemClassWeightMods;XPIncreases;AzothMod;FactionReputationMod;FactionTokensMod;EXPLogging;EXPMining;EXPHarvesting;EXPSkinning;EXPSmelting;EXPWoodworking;EXPLeatherworking;EXPWeaving;EXPStonecutting;GrantSanctuary;NoSprint;NoRun;NoDodge;NoNav;Silenced;Stunned;RemoveOnDeath;RemoveOnDeathsDoor;RemoveOnRespawn;RemoveOnGameModeExit;IgnoreDiminishingReturns;OnlyChangeOwnedStatusEffects;Afflictions;OnHitAffixes;EquipAbility;IsNegative;RespecTradeskills;RespecAttributes;EffectDurationMods;EffectPotencyMods;RemoveStatusEffects;RemoveStatusEffectCategories;GlobalRollMod;FishingLineStrength;FishSizeRollModifier;MODConstitution;MODFocus;MODStrength;MODDexterity;MODIntelligence;MGSArcana;MGSWeaponsmithing;MGSJewelcrafting;MGSEngineering;MGSArmoring;MaxGSArcana;MaxGSWeaponsmithing;MaxGSJewelcrafting;MaxGSEngineering;MaxGSArmoring;ROLCooking;ROLWeaving;ROLStonecutting;ROLSmelting;ROLLeatherworking;ROLWoodworking;ROLLogging;ROLMining;ROLSkinning;ROLHarvesting;ROLFishing;MULTLogging;MULTMining;MULTSkinning;MULTHarvesting;MULTFishing;EFFLogging;EFFMining;EFFSkinning;EFFHarvesting;INSLogging;INSMining;INSSkinning;INSHarvesting;ABSStandard;ABSSiege;ABSStrike;ABSSlash;ABSThrust;ABSArcane;ABSFire;ABSIce;ABSNature;ABSLightning;ABSCorruption;ABSVitalsCategory;RESPoison;RESDisease;RESBleed;RESFrostbite;RESCurse;RESBlight;BLAStandard;BLASiege;BLAStrike;BLASlash;BLAThrust;BLAArcane;BLAFire;BLAIce;BLALightning;BLACorruption;ABAPoison;ABADisease;ABABleed;ABAFrostbite;ABACurse;ABABlight;WKNStandard;WKNSiege;WKNStrike;WKNSlash;WKNThrust;WKNArcane;WKNFire;WKNIce;WKNNature;WKNLightning;WKNCorruption;DMGStandard;DMGSiege;DMGStrike;DMGSlash;DMGThrust;DMGArcane;DMGFire;DMGIce;DMGNature;DMGLightning;DMGCorruption;DMGVitalsCategory;AFAPoison;AFADisease;AFABleed;AFAFrostbite;AFACurse;AFABlight;StackDuration;DurationMax;InheritDuration;InheritTotalDuration;RefreshDuration;StackMax;RemoveUnappliedStacks;PotencyMax;DontReplaceStack;MoveSpeedMod;SprintSpeedMod;FastTravelEncumbranceMod;GameEventId;HealRewardGameEventId;HealRewardThreshold;WeaponMasteryCategoryId;UIPriority;UiNameplatePriority;ShowInNameplates;ShowTextInNameplates;OverrideOtherNameplateText;HidesOtherStatusEffectIcons;DynamicModelScaleFactor;DynamicModelScaleRampTimeSecs;SpawnSlice;DisableSupportContributionRewards;BlockMultipleEffectsFromSameSource;AllowSelfOnlyAsSourceForAbilities
HornOfResilience_T2;@HornOfResilienceT2_DisplayName;@HornOfResilienceT2_Tooltip;Buff+Heal+Fortify;SE_HornOfResilienceT2;1;true;POTION_Buff;;;;;;10;1;;;;false;0;;false;0;0;;0;false;418;0;0;0;false;0;0;0;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;;false;;;;;;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;0.18799999356269836;0.18799999356269836;0.18799999356269836;0.18799999356269836;0.18799999356269836;0.18799999356269836;0.18799999356269836;0.18799999356269836;0.18799999356269836;0.18799999356269836;0.18799999356269836;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0.5;0.5;0.5;0.5;0.5;0.5;0;0;;;;1;1;;false;0;0;;;;0;;1;1;1;;false;false;0;0;;false;false;false
HornOfResilience_T3;@HornOfResilienceT3_DisplayName;@HornOfResilienceT3_Tooltip;Buff+Heal+Fortify;SE_HornOfResilienceT3;1;true;POTION_Buff;;;;;;10;1;;;;false;0;;false;0;0;;0;false;500;0;0;0;false;0;0;0;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;;false;;;;;;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;0.22499999403953552;0.22499999403953552;0.22499999403953552;0.22499999403953552;0.22499999403953552;0.22499999403953552;0.22499999403953552;0.22499999403953552;0.22499999403953552;0.22499999403953552;0.22499999403953552;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0.6000000238418579;0.6000000238418579;0.6000000238418579;0.6000000238418579;0.6000000238418579;0.6000000238418579;0;0;;;;1;1;;false;0;0;;;;0;;1;1;1;;false;false;0;0;;false;false;false
Cleanse;@Cleanse_DisplayName;@Cleanse_Tooltip;Buff+Cleanse;SE_Cleanse;1;true;POTION_Cure;;;;;;-1;0;;;;false;0;;false;0;0;;0;false;0;0;0;0;false;0;0;0;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;;false;;;;;;0;0;;;;Debuff;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;0;0;;;;1;0;;false;0;0;;;;0;;1;1;1;;false;false;0;0;;false;false;false
PotionHaste;@HasteElixir_DisplayName;@HasteElixir_Tooltip;Buff;SE_Haste;1;true;StatFX_Haste_ON;;;;;;10;1;;;;false;1;OnHitTaken;false;0;0;;0;false;0;0;0;0;false;0;0;0;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;;false;;;;;;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;;;1;1;;false;0;1;;;;0;;2;2;1;;false;false;0;0;;false;false;false
BattleTokenGen;;;SiegeOnly;;;false;;;;;;;-1;10;;;;false;0;;false;0;0;;0;false;0;0;0;0;false;0;0;0;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;false;;;;;;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;;;1;1;;false;0;0;;War_Battle_Token_Gen;;0;;0;;;;false;false;0;0;;false;false;false
Siege_PostMatch_KeepAlive;;;SiegeOnly;;;false;;;;;;;300;0;;;;false;0;;false;0;0;;0;false;0;1;0;0;false;0;0;0;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;false;;;;;;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;;;0;;;false;0;0;;;;0;;0;;;;false;false;0;0;;false;false;false
SiegeRest;@status_hpregen400_DisplayName;;;Temp_Potion_RegenHealth;;false;;;;;;;-1;1;;;;false;0;;false;0;0;;0;false;1000;0;0.10000000149011612;0;false;0;0;0;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;16;0;-1;0;-1;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;;false;;;;;;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;;;1;0;;false;0;0;;;;0;;0;;;;false;false;0;0;;false;false;false
BlessedXP;;;;Temp_Feast_Absorption;;false;POTION_Cure;;;;;;120;1;;;;false;0;;false;0;0;;0;false;0;0;0;0;false;0;0;0;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;General=1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;;false;;;;;;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0.4000000059604645;0.4000000059604645;0.4000000059604645;0.4000000059604645;0.4000000059604645;0.4000000059604645;0;0;;;;1;1;;false;0;0;;;;0;;0;;;;false;false;0;0;;false;false;false
Undead_DamageBuff;;;;;;false;Damage_Buff;;;;;;10;0;;;;false;0;;false;0;0;;0;false;0;0;0;0;false;0;0;0;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;false;;;;;;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0.25;0.25;0.25;0.25;0.25;0.25;0.25;0.25;0.25;0.25;;0;0;0;0;0;0;0;0;;;;1;0;;false;0;0;;;;0;;0;;;;false;false;0;0;;false;false;false
Undead_Berserk_Rage;;;Fortify;;;false;;;;;;;-1;0;;;;false;0;;false;0;0;;0;false;0;0;0;0;false;0;0;0;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;;false;;;;;;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;;;;1;0;;false;0;0;;;;0;;0;;;;false;false;0;0;;false;false;false
Undead_GraveDigger_Siphon;;;;;;false;;;;;;;-1;0.10000000149011612;;;;false;0;;false;0;0;;0;false;0;0;0.004999999888241291;0;false;0;0;0;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;;false;;;;;;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;;;;1;0;;false;0;0;;;;0;;0;;;;false;false;0;0;;false;false;false
AI_GraveDigger_SiphonSpell;;;;;;false;;;;;;;-1;0;;;;false;0;;false;0;0;;0;false;0;0;0;0;false;0;0;0;;;;;AI_GraveDigger_Siphon;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;;false;;;;;;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;;;;1;0;;false;0;0;;;;0;;0;;;;false;false;0;0;;false;false;false
AI_Gravedigger_TakeMinStamDMG;;;;;;false;;;;;;;0;1;;;;false;0;;false;0;0;;0;false;0;0;0;0;false;0;0;0;;;;;;false;0;0;0;0;0;0;0;0;-5;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;;false;;;;;;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;;;1;0;;false;0;0;;;;0;;0;;;;false;false;0;0;;false;false;false
HousingDmgCorruptedT1;;;;;;false;;;;;;;-1;0;;;;false;0;;false;0;0;;0;false;0;0;0;0;false;0;0;0;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;false;;;;;;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Corrupted=0.06;0;0;0;0;0;0;0;0;;;;3;0;;false;0;0;;;;0;;0;;;;false;false;0;0;;false;false;false
HousingDmgCorruptedT2;;;;;;false;;;;;;;-1;0;;;;false;0;;false;0;0;;0;false;0;0;0;0;false;0;0;0;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;false;;;;;;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Corrupted=0.08;0;0;0;0;0;0;0;0;;;;3;0;;false;0;0;;;;0;;0;;;;false;false;0;0;;false;false;false
HousingDmgCorruptedT3;;;;;;false;;;;;;;-1;0;;;;false;0;;false;0;0;;0;false;0;0;0;0;false;0;0;0;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;false;;;;;;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Corrupted=0.1;0;0;0;0;0;0;0;0;;;;3;0;;false;0;0;;;;0;;0;;;;false;false;0;0;;false;false;false
HousingDmgBeastsT1;;;;;;false;;;;;;;-1;0;;;;false;0;;false;0;0;;0;false;0;0;0;0;false;0;0;0;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;false;;;;;;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Beast=0.06;0;0;0;0;0;0;0;0;;;;3;0;;false;0;0;;;;0;;0;;;;false;false;0;0;;false;false;false
HousingDmgBeastsT2;;;;;;false;;;;;;;-1;0;;;;false;0;;false;0;0;;0;false;0;0;0;0;false;0;0;0;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;false;;;;;;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Beast=0.08;0;0;0;0;0;0;0;0;;;;3;0;;false;0;0;;;;0;;0;;;;false;false;0;0;;false;false;false
HousingDmgBeastsT3;;;;;;false;;;;;;;-1;0;;;;false;0;;false;0;0;;0;false;0;0;0;0;false;0;0;0;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;false;;;;;;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Beast=0.1;0;0;0;0;0;0;0;0;;;;3;0;;false;0;0;;;;0;;0;;;;false;false;0;0;;false;false;false
HousingDmgAncientsT1;;;;;;false;;;;;;;-1;0;;;;false;0;;false;0;0;;0;false;0;0;0;0;false;0;0;0;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;false;;;;;;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ancient=0.06;0;0;0;0;0;0;0;0;;;;3;0;;false;0;0;;;;0;;0;;;;false;false;0;0;;false;false;false
HousingDmgAncientsT2;;;;;;false;;;;;;;-1;0;;;;false;0;;false;0;0;;0;false;0;0;0;0;false;0;0;0;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;false;;;;;;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ancient=0.08;0;0;0;0;0;0;0;0;;;;3;0;;false;0;0;;;;0;;0;;;;false;false;0;0;;false;false;false
HousingDmgAncientsT3;;;;;;false;;;;;;;-1;0;;;;false;0;;false;0;0;;0;false;0;0;0;0;false;0;0;0;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;false;;;;;;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ancient=0.1;0;0;0;0;0;0;0;0;;;;3;0;;false;0;0;;;;0;;0;;;;false;false;0;0;;false;false;false
HousingDmgLostT1;;;;;;false;;;;;;;-1;0;;;;false;0;;false;0;0;;0;false;0;0;0;0;false;0;0;0;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;false;;;;;;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Lost=0.06;0;0;0;0;0;0;0;0;;;;3;0;;false;0;0;;;;0;;0;;;;false;false;0;0;;false;false;false
HousingDmgLostT2;;;;;;false;;;;;;;-1;0;;;;false;0;;false;0;0;;0;false;0;0;0;0;false;0;0;0;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;false;;;;;;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Lost=0.08;0;0;0;0;0;0;0;0;;;;3;0;;false;0;0;;;;0;;0;;;;false;false;0;0;;false;false;false
HousingDmgLostT3;;;;;;false;;;;;;;-1;0;;;;false;0;;false;0;0;;0;false;0;0;0;0;false;0;0;0;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;false;;;;;;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Lost=0.1;0;0;0;0;0;0;0;0;;;;3;0;;false;0;0;;;;0;;0;;;;false;false;0;0;;false;false;false
HousingDmgAngryEarthT1;;;;;;false;;;;;;;-1;0;;;;false;0;;false;0;0;;0;false;0;0;0;0;false;0;0;0;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;false;;;;;;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;AngryEarth=0.06;0;0;0;0;0;0;0;0;;;;3;0;;false;0;0;;;;0;;0;;;;false;false;0;0;;false;false;false
HousingDmgAngryEarthT2;;;;;;false;;;;;;;-1;0;;;;false;0;;false;0;0;;0;false;0;0;0;0;false;0;0;0;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;false;;;;;;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;AngryEarth=0.08;0;0;0;0;0;0;0;0;;;;3;0;;false;0;0;;;;0;;0;;;;false;false;0;0;;false;false;false
