ItemID;Name;ItemType;ItemTypeDisplayName;Description;ItemClass;TradingCategory;TradingFamily;TradingGroup;BindOnPickup;BindOnEquip;GearScoreOverride;MinGearScore;MaxGearScore;Tier;ItemStatsRef;GrantsHWMBump;IgnoreNameChanges;CanHavePerks;CanReplaceGem;Perk1;Perk2;Perk3;Perk4;Perk5;PerkBucket1;PerkBucket2;PerkBucket3;PerkBucket4;PerkBucket5;ForceRarity;RequiredLevel;UseTypeAffix;UseMaterialAffix;UseMagicAffix;IconCaptureGroup;UiItemClass;RDyeSlotDisabled;GDyeSlotDisabled;BDyeSlotDisabled;ADyeSlotDisabled;ArmorAppearanceM;ArmorAppearanceF;WeaponAppearanceOverride;ConfirmDestroy;ConfirmBeforeUse;ConsumeOnUse;PrefabPath;HousingTags;IconPath;HiResIconPath;MaxStackSize;DeathDropPercentage;Nonremovable;IsMissionItem;IsUniqueItem;ContainerLevel;ContainerGS;IsSalvageable;SalvageResources;IsRepairable;RepairDustModifier;RepairRecipe;CraftingRecipe;RepairGameEventID;SalvageGameEventID;SalvageAchievement;RepairTypes;IngredientCategories;IngredientBonusPrimary;IngredientBonusSecondary;IngredientGearScoreBaseBonus;IngredientGearScoreMaxBonus;ExtraBonusItemChance;Durability;DurabilityDmgOnDeath;DestroyOnBreak;Weight;AcquisitionNotificationId;AudioPickup;AudioPlace;AudioUse;AudioCreated;AudioDestroyed;MannequinTag;SoundTableID;WarboardGatherStat;WarboardDepositStat;Notes;HideInLootTicker;HideFromRewardOpenPopup
FoodDEXFOCT2;@FoodDEXFOCT2_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodDEXFOCT2_Description;Consumable+Food;Utilities;FoodAttribute;FoodDEX;false;false;0;0;0;2;;;false;false;false;;;;;;;;;;;0;1;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodDEXFOCT2.png;lyshineui/images/icons/items_hires/FoodDEXFOCT2.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodDEXFOCT3;@FoodDEXFOCT3_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodDEXFOCT3_Description;Consumable+Food;Utilities;FoodAttribute;FoodDEX;false;false;0;0;0;3;;;false;false;false;;;;;;;;;;;0;20;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodDEXFOCT3.png;lyshineui/images/icons/items_hires/FoodDEXFOCT3.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodDEXFOCT4;@FoodDEXFOCT4_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodDEXFOCT4_Description;Consumable+Food;Utilities;FoodAttribute;FoodDEX;false;false;0;0;0;4;;;false;false;false;;;;;;;;;;;0;40;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodDEXFOCT4.png;lyshineui/images/icons/items_hires/FoodDEXFOCT4.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodDEXFOCT5;@FoodDEXFOCT5_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodDEXFOCT5_Description;Consumable+Food;Utilities;FoodAttribute;FoodDEX;false;false;0;0;0;5;;;false;false;false;;;;;;;;;;;0;60;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodDEXFOCT5.png;lyshineui/images/icons/items_hires/FoodDEXFOCT5.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodINTSTRT2;@FoodINTSTRT2_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodINTSTRT2_Description;Consumable+Food;Utilities;FoodAttribute;FoodINT;false;false;0;0;0;2;;;false;false;false;;;;;;;;;;;0;1;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodINTSTRT2.png;lyshineui/images/icons/items_hires/FoodINTSTRT2.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodINTSTRT3;@FoodINTSTRT3_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodINTSTRT3_Description;Consumable+Food;Utilities;FoodAttribute;FoodINT;false;false;0;0;0;3;;;false;false;false;;;;;;;;;;;0;20;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodINTSTRT3.png;lyshineui/images/icons/items_hires/FoodINTSTRT3.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodINTSTRT4;@FoodINTSTRT4_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodINTSTRT4_Description;Consumable+Food;Utilities;FoodAttribute;FoodINT;false;false;0;0;0;4;;;false;false;false;;;;;;;;;;;0;40;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodINTSTRT4.png;lyshineui/images/icons/items_hires/FoodINTSTRT4.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodINTSTRT5;@FoodINTSTRT5_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodINTSTRT5_Description;Consumable+Food;Utilities;FoodAttribute;FoodINT;false;false;0;0;0;5;;;false;false;false;;;;;;;;;;;0;60;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodINTSTRT5.png;lyshineui/images/icons/items_hires/FoodINTSTRT5.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodINTDEXT2;@FoodINTDEXT2_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodINTDEXT2_Description;Consumable+Food;Utilities;FoodAttribute;FoodINT;false;false;0;0;0;2;;;false;false;false;;;;;;;;;;;0;1;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodINTDEXT2.png;lyshineui/images/icons/items_hires/FoodINTDEXT2.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodINTDEXT3;@FoodINTDEXT3_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodINTDEXT3_Description;Consumable+Food;Utilities;FoodAttribute;FoodINT;false;false;0;0;0;3;;;false;false;false;;;;;;;;;;;0;20;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodINTDEXT3.png;lyshineui/images/icons/items_hires/FoodINTDEXT3.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodINTDEXT4;@FoodINTDEXT4_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodINTDEXT4_Description;Consumable+Food;Utilities;FoodAttribute;FoodINT;false;false;0;0;0;4;;;false;false;false;;;;;;;;;;;0;40;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodINTDEXT4.png;lyshineui/images/icons/items_hires/FoodINTDEXT4.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodINTDEXT5;@FoodINTDEXT5_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodINTDEXT5_Description;Consumable+Food;Utilities;FoodAttribute;FoodINT;false;false;0;0;0;5;;;false;false;false;;;;;;;;;;;0;60;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodINTDEXT5.png;lyshineui/images/icons/items_hires/FoodINTDEXT5.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodINTT2;@FoodINTT2_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodINTT2_Description;Consumable+Food;Utilities;FoodAttribute;FoodINT;false;false;0;0;0;2;;;false;false;false;;;;;;;;;;;0;1;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodINTT2.png;lyshineui/images/icons/items_hires/FoodINTT2.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodINTT3;@FoodINTT3_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodINTT3_Description;Consumable+Food;Utilities;FoodAttribute;FoodINT;false;false;0;0;0;3;;;false;false;false;;;;;;;;;;;0;20;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodINTT3.png;lyshineui/images/icons/items_hires/FoodINTT3.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodINTT4;@FoodINTT4_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodINTT4_Description;Consumable+Food;Utilities;FoodAttribute;FoodINT;false;false;0;0;0;4;;;false;false;false;;;;;;;;;;;0;40;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodINTT4.png;lyshineui/images/icons/items_hires/FoodINTT4.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodINTT5;@FoodINTT5_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodINTT5_Description;Consumable+Food;Utilities;FoodAttribute;FoodINT;false;false;0;0;0;5;;;false;false;false;;;;;;;;;;;0;60;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodINTT5.png;lyshineui/images/icons/items_hires/FoodINTT5.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodINTCONT2;@FoodINTCONT2_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodINTCONT2_Description;Consumable+Food;Utilities;FoodAttribute;FoodINT;false;false;0;0;0;2;;;false;false;false;;;;;;;;;;;0;1;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodINTCONT2.png;lyshineui/images/icons/items_hires/FoodINTCONT2.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodINTCONT3;@FoodINTCONT3_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodINTCONT3_Description;Consumable+Food;Utilities;FoodAttribute;FoodINT;false;false;0;0;0;3;;;false;false;false;;;;;;;;;;;0;20;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodINTCONT3.png;lyshineui/images/icons/items_hires/FoodINTCONT3.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodINTCONT4;@FoodINTCONT4_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodINTCONT4_Description;Consumable+Food;Utilities;FoodAttribute;FoodINT;false;false;0;0;0;4;;;false;false;false;;;;;;;;;;;0;40;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodINTCONT4.png;lyshineui/images/icons/items_hires/FoodINTCONT4.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodINTCONT5;@FoodINTCONT5_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodINTCONT5_Description;Consumable+Food;Utilities;FoodAttribute;FoodINT;false;false;0;0;0;5;;;false;false;false;;;;;;;;;;;0;60;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodINTCONT5.png;lyshineui/images/icons/items_hires/FoodINTCONT5.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodINTFOCT2;@FoodINTFOCT2_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodINTFOCT2_Description;Consumable+Food;Utilities;FoodAttribute;FoodINT;false;false;0;0;0;2;;;false;false;false;;;;;;;;;;;0;1;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodINTFOCT2.png;lyshineui/images/icons/items_hires/FoodINTFOCT2.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodINTFOCT3;@FoodINTFOCT3_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodINTFOCT3_Description;Consumable+Food;Utilities;FoodAttribute;FoodINT;false;false;0;0;0;3;;;false;false;false;;;;;;;;;;;0;20;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodINTFOCT3.png;lyshineui/images/icons/items_hires/FoodINTFOCT3.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodINTFOCT4;@FoodINTFOCT4_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodINTFOCT4_Description;Consumable+Food;Utilities;FoodAttribute;FoodINT;false;false;0;0;0;4;;;false;false;false;;;;;;;;;;;0;40;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodINTFOCT4.png;lyshineui/images/icons/items_hires/FoodINTFOCT4.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodINTFOCT5;@FoodINTFOCT5_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodINTFOCT5_Description;Consumable+Food;Utilities;FoodAttribute;FoodINT;false;false;0;0;0;5;;;false;false;false;;;;;;;;;;;0;60;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodINTFOCT5.png;lyshineui/images/icons/items_hires/FoodINTFOCT5.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodCONSTRT2;@FoodCONSTRT2_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodCONSTRT2_Description;Consumable+Food;Utilities;FoodAttribute;FoodCON;false;false;0;0;0;2;;;false;false;false;;;;;;;;;;;0;1;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodCONSTRT2.png;lyshineui/images/icons/items_hires/FoodCONSTRT2.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodCONSTRT3;@FoodCONSTRT3_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodCONSTRT3_Description;Consumable+Food;Utilities;FoodAttribute;FoodCON;false;false;0;0;0;3;;;false;false;false;;;;;;;;;;;0;20;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodCONSTRT3.png;lyshineui/images/icons/items_hires/FoodCONSTRT3.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodCONSTRT4;@FoodCONSTRT4_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodCONSTRT4_Description;Consumable+Food;Utilities;FoodAttribute;FoodCON;false;false;0;0;0;4;;;false;false;false;;;;;;;;;;;0;40;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodCONSTRT4.png;lyshineui/images/icons/items_hires/FoodCONSTRT4.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodCONSTRT5;@FoodCONSTRT5_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodCONSTRT5_Description;Consumable+Food;Utilities;FoodAttribute;FoodCON;false;false;0;0;0;5;;;false;false;false;;;;;;;;;;;0;60;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodCONSTRT5.png;lyshineui/images/icons/items_hires/FoodCONSTRT5.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodCONDEXT2;@FoodCONDEXT2_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodCONDEXT2_Description;Consumable+Food;Utilities;FoodAttribute;FoodCON;false;false;0;0;0;2;;;false;false;false;;;;;;;;;;;0;1;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodCONDEXT2.png;lyshineui/images/icons/items_hires/FoodCONDEXT2.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodCONDEXT3;@FoodCONDEXT3_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodCONDEXT3_Description;Consumable+Food;Utilities;FoodAttribute;FoodCON;false;false;0;0;0;3;;;false;false;false;;;;;;;;;;;0;20;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodCONDEXT3.png;lyshineui/images/icons/items_hires/FoodCONDEXT3.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodCONDEXT4;@FoodCONDEXT4_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodCONDEXT4_Description;Consumable+Food;Utilities;FoodAttribute;FoodCON;false;false;0;0;0;4;;;false;false;false;;;;;;;;;;;0;40;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodCONDEXT4.png;lyshineui/images/icons/items_hires/FoodCONDEXT4.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodCONDEXT5;@FoodCONDEXT5_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodCONDEXT5_Description;Consumable+Food;Utilities;FoodAttribute;FoodCON;false;false;0;0;0;5;;;false;false;false;;;;;;;;;;;0;60;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodCONDEXT5.png;lyshineui/images/icons/items_hires/FoodCONDEXT5.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodCONINTT2;@FoodCONINTT2_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodCONINTT2_Description;Consumable+Food;Utilities;FoodAttribute;FoodCON;false;false;0;0;0;2;;;false;false;false;;;;;;;;;;;0;1;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodCONINTT2.png;lyshineui/images/icons/items_hires/FoodCONINTT2.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodCONINTT3;@FoodCONINTT3_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodCONINTT3_Description;Consumable+Food;Utilities;FoodAttribute;FoodCON;false;false;0;0;0;3;;;false;false;false;;;;;;;;;;;0;20;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodCONINTT3.png;lyshineui/images/icons/items_hires/FoodCONINTT3.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodCONINTT4;@FoodCONINTT4_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodCONINTT4_Description;Consumable+Food;Utilities;FoodAttribute;FoodCON;false;false;0;0;0;4;;;false;false;false;;;;;;;;;;;0;40;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodCONINTT4.png;lyshineui/images/icons/items_hires/FoodCONINTT4.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodCONINTT5;@FoodCONINTT5_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodCONINTT5_Description;Consumable+Food;Utilities;FoodAttribute;FoodCON;false;false;0;0;0;5;;;false;false;false;;;;;;;;;;;0;60;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodCONINTT5.png;lyshineui/images/icons/items_hires/FoodCONINTT5.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodCONT2;@FoodCONT2_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodCONT2_Description;Consumable+Food;Utilities;FoodAttribute;FoodCON;false;false;0;0;0;2;;;false;false;false;;;;;;;;;;;0;1;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodCONT2.png;lyshineui/images/icons/items_hires/FoodCONT2.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodCONT3;@FoodCONT3_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodCONT3_Description;Consumable+Food;Utilities;FoodAttribute;FoodCON;false;false;0;0;0;3;;;false;false;false;;;;;;;;;;;0;20;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodCONT3.png;lyshineui/images/icons/items_hires/FoodCONT3.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodCONT4;@FoodCONT4_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodCONT4_Description;Consumable+Food;Utilities;FoodAttribute;FoodCON;false;false;0;0;0;4;;;false;false;false;;;;;;;;;;;0;40;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodCONT4.png;lyshineui/images/icons/items_hires/FoodCONT4.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
FoodCONT5;@FoodCONT5_MasterName;Consumable;@ui_itemtypedescription_consumable;@FoodCONT5_Description;Consumable+Food;Utilities;FoodAttribute;FoodCON;false;false;0;0;0;5;;;false;false;false;;;;;;;;;;;0;60;false;false;false;;UI_AttributeFood;false;false;false;false;;;;;false;true;;;lyshineui/images/icons/items/Consumable/FoodCONT5.png;lyshineui/images/icons/items_hires/FoodCONT5.png;100;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;3;0;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
