WeaponID;Grit;PhysicalArmorSetScaleFactor;ElementalArmorSetScaleFactor;ArmorRatingScaleFactor;WeightOverride;Encumbrance;EncumbrancePerGS;WeightClass;EquipLoad;MaxHealthMod;HealthRate;MaxStaminaMod;StaminaRate;MaxManaMod;ManaRate;MaxFoodMod;FoodBurn;MaxDrinkMod;DrinkBurn;BONLogging;BONMining;BONSkinning;BONHarvesting;EFFLogging;EFFMining;EFFSkinning;EFFHarvesting;ROLLogging;ROLMining;ROLSkinning;ROLHarvesting;ROLAlchemy;ROLBlacksmithing;ROLEngineering;ROLOutfitting;ROLProvisioning;ROLCamping;DEFStandard;DEFSiege;DEFStrike;DEFSlash;DEFThrust;DEFMagic;DEFFire;DEFLightning;DEFCorruption;ABSStandard;ABSSiege;ABSStrike;ABSSlash;ABSThrust;ABSMagic;ABSFire;ABSLightning;ABSCorruption;RESPoison;RESDisease;RESBleed;RESFrostbite;RESCurse;BLAStandard;BLASiege;BLAStrike;BLASlash;BLAThrust;BLAMagic;BLAFire;BLALightning;BLACorruption;ABAPoison;ABADisease;ABABleed;ABAFrostbite;ABACurse;DMGStandard;DMGSiege;DMGStrike;DMGSlash;DMGThrust;DMGMagic;DMGFire;DMGLightning;DMGCorruption;DMGVitalsCategory;AFAPoison;AFADisease;AFABleed;AFAFrostbite;AFACurse
Legs_LumberjackT3;1.7000000476837158;0.25;0.8181700110435486;0.20000000298023224;22.409019470214844;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Legs_LumberjackT4;2.200000047683716;0.25;0.8181700110435486;0.20000000298023224;22.409019470214844;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Legs_LumberjackT5;2.5;0.25;0.8181700110435486;0.20000000298023224;22.409019470214844;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feet_LumberjackT2;0.4000000059604645;0.25;0.8181700110435486;0.15000000596046448;16.806764602661133;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feet_LumberjackT3;1;0.25;0.8181700110435486;0.15000000596046448;16.806764602661133;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feet_LumberjackT4;1.2999999523162842;0.25;0.8181700110435486;0.15000000596046448;16.806764602661133;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feet_LumberjackT5;1.5;0.25;0.8181700110435486;0.15000000596046448;16.806764602661133;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Head_PathfinderT2;1.2999999523162842;1;0.11111000180244446;0.20000000298023224;70.66665649414062;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Head_PathfinderT3;3.200000047683716;1;0.11111000180244446;0.20000000298023224;70.66665649414062;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Head_PathfinderT4;4;1;0.11111000180244446;0.20000000298023224;70.66665649414062;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Head_PathfinderT5;4.5;1;0.11111000180244446;0.20000000298023224;70.66665649414062;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chest_PathfinderT2;2.5999999046325684;1;0.11111000180244446;0.30000001192092896;105.99999237060547;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chest_PathfinderT3;6.5;1;0.11111000180244446;0.30000001192092896;105.99999237060547;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chest_PathfinderT4;8;1;0.11111000180244446;0.30000001192092896;105.99999237060547;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chest_PathfinderT5;9;1;0.11111000180244446;0.30000001192092896;105.99999237060547;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hands_PathfinderT2;1.2999999523162842;1;0.11111000180244446;0.15000000596046448;52.999996185302734;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hands_PathfinderT3;3.200000047683716;1;0.11111000180244446;0.15000000596046448;52.999996185302734;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hands_PathfinderT4;4;1;0.11111000180244446;0.15000000596046448;52.999996185302734;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hands_PathfinderT5;4.5;1;0.11111000180244446;0.15000000596046448;52.999996185302734;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Legs_PathfinderT2;2.0999999046325684;1;0.11111000180244446;0.20000000298023224;70.66665649414062;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Legs_PathfinderT3;5.400000095367432;1;0.11111000180244446;0.20000000298023224;70.66665649414062;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Legs_PathfinderT4;6.699999809265137;1;0.11111000180244446;0.20000000298023224;70.66665649414062;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Legs_PathfinderT5;7.5;1;0.11111000180244446;0.20000000298023224;70.66665649414062;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feet_PathfinderT2;1.2999999523162842;1;0.11111000180244446;0.15000000596046448;52.999996185302734;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feet_PathfinderT3;3.200000047683716;1;0.11111000180244446;0.15000000596046448;52.999996185302734;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feet_PathfinderT4;4;1;0.11111000180244446;0.15000000596046448;52.999996185302734;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feet_PathfinderT5;4.5;1;0.11111000180244446;0.15000000596046448;52.999996185302734;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Head_TrailrunnerT2;1.2999999523162842;1;0.11111000180244446;0.20000000298023224;70.66665649414062;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Head_TrailrunnerT3;3.200000047683716;1;0.11111000180244446;0.20000000298023224;70.66665649414062;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Head_TrailrunnerT4;4;1;0.11111000180244446;0.20000000298023224;70.66665649414062;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Head_TrailrunnerT5;4.5;1;0.11111000180244446;0.20000000298023224;70.66665649414062;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chest_TrailrunnerT2;2.5999999046325684;1;0.11111000180244446;0.30000001192092896;105.99999237060547;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chest_TrailrunnerT3;6.5;1;0.11111000180244446;0.30000001192092896;105.99999237060547;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chest_TrailrunnerT4;8;1;0.11111000180244446;0.30000001192092896;105.99999237060547;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chest_TrailrunnerT5;9;1;0.11111000180244446;0.30000001192092896;105.99999237060547;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hands_TrailrunnerT2;1.2999999523162842;1;0.11111000180244446;0.15000000596046448;52.999996185302734;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hands_TrailrunnerT3;3.200000047683716;1;0.11111000180244446;0.15000000596046448;52.999996185302734;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hands_TrailrunnerT4;4;1;0.11111000180244446;0.15000000596046448;52.999996185302734;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hands_TrailrunnerT5;4.5;1;0.11111000180244446;0.15000000596046448;52.999996185302734;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Legs_TrailrunnerT2;2.0999999046325684;1;0.11111000180244446;0.20000000298023224;70.66665649414062;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Legs_TrailrunnerT3;5.400000095367432;1;0.11111000180244446;0.20000000298023224;70.66665649414062;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Legs_TrailrunnerT4;6.699999809265137;1;0.11111000180244446;0.20000000298023224;70.66665649414062;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Legs_TrailrunnerT5;7.5;1;0.11111000180244446;0.20000000298023224;70.66665649414062;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feet_TrailrunnerT2;1.2999999523162842;1;0.11111000180244446;0.15000000596046448;52.999996185302734;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feet_TrailrunnerT3;3.200000047683716;1;0.11111000180244446;0.15000000596046448;52.999996185302734;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feet_TrailrunnerT4;4;1;0.11111000180244446;0.15000000596046448;52.999996185302734;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feet_TrailrunnerT5;4.5;1;0.11111000180244446;0.15000000596046448;52.999996185302734;0;0;Heavy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Head_FieldshadowT2;0.4000000059604645;0.25;0.8181700110435486;0.20000000298023224;22.409019470214844;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Head_FieldshadowT3;1;0.25;0.8181700110435486;0.20000000298023224;22.409019470214844;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Head_FieldshadowT4;1.2999999523162842;0.25;0.8181700110435486;0.20000000298023224;22.409019470214844;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Head_FieldshadowT5;1.5;0.25;0.8181700110435486;0.20000000298023224;22.409019470214844;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chest_FieldshadowT2;0.800000011920929;0.25;0.8181700110435486;0.30000001192092896;33.613529205322266;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chest_FieldshadowT3;2.0999999046325684;0.25;0.8181700110435486;0.30000001192092896;33.613529205322266;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chest_FieldshadowT4;2.5999999046325684;0.25;0.8181700110435486;0.30000001192092896;33.613529205322266;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chest_FieldshadowT5;3;0.25;0.8181700110435486;0.30000001192092896;33.613529205322266;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hands_FieldshadowT2;0.4000000059604645;0.25;0.8181700110435486;0.15000000596046448;16.806764602661133;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hands_FieldshadowT3;1;0.25;0.8181700110435486;0.15000000596046448;16.806764602661133;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hands_FieldshadowT4;1.2999999523162842;0.25;0.8181700110435486;0.15000000596046448;16.806764602661133;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hands_FieldshadowT5;1.5;0.25;0.8181700110435486;0.15000000596046448;16.806764602661133;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Legs_FieldshadowT2;0.6000000238418579;0.25;0.8181700110435486;0.20000000298023224;22.409019470214844;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Legs_FieldshadowT3;1.7000000476837158;0.25;0.8181700110435486;0.20000000298023224;22.409019470214844;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Legs_FieldshadowT4;2.200000047683716;0.25;0.8181700110435486;0.20000000298023224;22.409019470214844;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Legs_FieldshadowT5;2.5;0.25;0.8181700110435486;0.20000000298023224;22.409019470214844;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feet_FieldshadowT2;0.4000000059604645;0.25;0.8181700110435486;0.15000000596046448;16.806764602661133;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feet_FieldshadowT3;1;0.25;0.8181700110435486;0.15000000596046448;16.806764602661133;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feet_FieldshadowT4;1.2999999523162842;0.25;0.8181700110435486;0.15000000596046448;16.806764602661133;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feet_FieldshadowT5;1.5;0.25;0.8181700110435486;0.15000000596046448;16.806764602661133;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Head_FarmerT2;0.4000000059604645;0.25;0.8181700110435486;0.20000000298023224;22.409019470214844;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Head_FarmerT3;1;0.25;0.8181700110435486;0.20000000298023224;22.409019470214844;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Head_FarmerT4;1.2999999523162842;0.25;0.8181700110435486;0.20000000298023224;22.409019470214844;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Head_FarmerT5;1.5;0.25;0.8181700110435486;0.20000000298023224;22.409019470214844;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chest_FarmerT2;0.800000011920929;0.25;0.8181700110435486;0.30000001192092896;33.613529205322266;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chest_FarmerT3;2.0999999046325684;0.25;0.8181700110435486;0.30000001192092896;33.613529205322266;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chest_FarmerT4;2.5999999046325684;0.25;0.8181700110435486;0.30000001192092896;33.613529205322266;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chest_FarmerT5;3;0.25;0.8181700110435486;0.30000001192092896;33.613529205322266;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hands_FarmerT2;0.4000000059604645;0.25;0.8181700110435486;0.15000000596046448;16.806764602661133;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hands_FarmerT3;1;0.25;0.8181700110435486;0.15000000596046448;16.806764602661133;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hands_FarmerT4;1.2999999523162842;0.25;0.8181700110435486;0.15000000596046448;16.806764602661133;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hands_FarmerT5;1.5;0.25;0.8181700110435486;0.15000000596046448;16.806764602661133;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Legs_FarmerT2;0.6000000238418579;0.25;0.8181700110435486;0.20000000298023224;22.409019470214844;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Legs_FarmerT3;1.7000000476837158;0.25;0.8181700110435486;0.20000000298023224;22.409019470214844;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Legs_FarmerT4;2.200000047683716;0.25;0.8181700110435486;0.20000000298023224;22.409019470214844;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Legs_FarmerT5;2.5;0.25;0.8181700110435486;0.20000000298023224;22.409019470214844;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
