Level;Health;HealthRate;Stamina;StaminaRate;Mana;ManaRate;CDR;CastSpeed;EquipLoad;NumAttuneSlots;Encumbrance;AbsFalling;DefStandard;DefSlash;DefThrust;DefStrike;DefMagic;DefFire;DefLightning;DefCorruption;ResFrostbite;ResPoison;ResBleed;ResDisease;ResCurse;HealScaling;ScalingValue;ModifierValue;ModifierValueSum;EquipAbilities
328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;7.944300174713135;0.7799999713897705;397.2149963378906;
329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;7.95989990234375;0.7799999713897705;397.9949951171875;
330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;7.975500106811523;0.7799999713897705;398.7749938964844;
331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;7.991099834442139;0.7799999713897705;399.55499267578125;
332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.006699562072754;0.7799999713897705;400.3349914550781;
333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.022299766540527;0.7799999713897705;401.114990234375;
334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.0378999710083;0.7799999713897705;401.8949890136719;
335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.053500175476074;0.7799999713897705;402.67498779296875;
336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.069100379943848;0.7799999713897705;403.4549865722656;
337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.084699630737305;0.7799999713897705;404.2349853515625;
338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.100299835205078;0.7799999713897705;405.0150146484375;
339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.115900039672852;0.7799999713897705;405.7950134277344;
340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.131500244140625;0.7799999713897705;406.57501220703125;
341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.147100448608398;0.7799999713897705;407.3550109863281;
342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.162699699401855;0.7799999713897705;408.135009765625;
343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.178299903869629;0.7799999713897705;408.9150085449219;
344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.193900108337402;0.7799999713897705;409.69500732421875;
345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.209500312805176;0.7799999713897705;410.4750061035156;
346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.225099563598633;0.7799999713897705;411.2550048828125;
347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.240699768066406;0.7799999713897705;412.0350036621094;
348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.25629997253418;0.7799999713897705;412.81500244140625;
349;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.271900177001953;0.7799999713897705;413.5950012207031;
350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.287500381469727;0.7799999713897705;414.375;
351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.303099632263184;0.7799999713897705;415.1549987792969;
352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.318699836730957;0.7799999713897705;415.93499755859375;
353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.33430004119873;0.7799999713897705;416.7149963378906;
354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.349900245666504;0.7799999713897705;417.4949951171875;
355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.365500450134277;0.7799999713897705;418.2749938964844;
356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.381099700927734;0.7799999713897705;419.05499267578125;
357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.396699905395508;0.7799999713897705;419.8349914550781;
358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.412300109863281;0.7799999713897705;420.614990234375;
359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.427900314331055;0.7799999713897705;421.3949890136719;
360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.443499565124512;0.7799999713897705;422.17498779296875;
361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.459099769592285;0.7799999713897705;422.9549865722656;
362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.474699974060059;0.7799999713897705;423.7349853515625;
363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.490300178527832;0.7799999713897705;424.5150146484375;
364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.505900382995605;0.7799999713897705;425.2950134277344;
365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.521499633789062;0.7799999713897705;426.07501220703125;
366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.537099838256836;0.7799999713897705;426.8550109863281;
367;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.55270004272461;0.7799999713897705;427.635009765625;
368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.568300247192383;0.7799999713897705;428.4150085449219;
369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.583900451660156;0.7799999713897705;429.19500732421875;
370;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.599499702453613;0.7799999713897705;429.9750061035156;
371;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.615099906921387;0.7799999713897705;430.7550048828125;
372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.63070011138916;0.7799999713897705;431.5350036621094;
373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.646300315856934;0.7799999713897705;432.31500244140625;
374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.66189956665039;0.7799999713897705;433.0950012207031;
375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.677499771118164;0.7799999713897705;433.875;
376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.693099975585938;0.7799999713897705;434.6549987792969;
377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.708700180053711;0.7799999713897705;435.43499755859375;
378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.724300384521484;0.7799999713897705;436.2149963378906;
379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.739899635314941;0.7799999713897705;436.9949951171875;
380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.755499839782715;0.7799999713897705;437.7749938964844;
381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.771100044250488;0.7799999713897705;438.55499267578125;
382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.786700248718262;0.7799999713897705;439.3349914550781;
383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.802300453186035;0.7799999713897705;440.114990234375;
384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.817899703979492;0.7799999713897705;440.8949890136719;
385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.833499908447266;0.7799999713897705;441.67498779296875;
386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.849100112915039;0.7799999713897705;442.4549865722656;
387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.864700317382812;0.7799999713897705;443.2349853515625;
388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.88029956817627;0.7799999713897705;444.0150146484375;
389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.895899772644043;0.7799999713897705;444.7950134277344;
390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.911499977111816;0.7799999713897705;445.57501220703125;
391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.92710018157959;0.7799999713897705;446.3550109863281;
392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.942700386047363;0.7799999713897705;447.135009765625;
393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.95829963684082;0.7799999713897705;447.9150085449219;
394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.973899841308594;0.7799999713897705;448.69500732421875;
395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;8.989500045776367;0.7799999713897705;449.4750061035156;
396;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.00510025024414;0.7799999713897705;450.2550048828125;
397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.020700454711914;0.7799999713897705;451.0350036621094;
398;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.036299705505371;0.7799999713897705;451.81500244140625;
399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.051899909973145;0.7799999713897705;452.5950012207031;
400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.067500114440918;0.7799999713897705;453.375;
401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.083100318908691;0.7799999713897705;454.1549987792969;
402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.098699569702148;0.7799999713897705;454.93499755859375;
403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.114299774169922;0.7799999713897705;455.7149963378906;
404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.129899978637695;0.7799999713897705;456.4949951171875;
405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.145500183105469;0.7799999713897705;457.2749938964844;
406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.161100387573242;0.7799999713897705;458.05499267578125;
407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.1766996383667;0.7799999713897705;458.8349914550781;
408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.192299842834473;0.7799999713897705;459.614990234375;
409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.207900047302246;0.7799999713897705;460.3949890136719;
410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.22350025177002;0.7799999713897705;461.17498779296875;
411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.239100456237793;0.7799999713897705;461.9549865722656;
412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.25469970703125;0.7799999713897705;462.7349853515625;
413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.270299911499023;0.7799999713897705;463.5150146484375;
414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.285900115966797;0.7799999713897705;464.2950134277344;
415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.30150032043457;0.7799999713897705;465.07501220703125;
416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.317099571228027;0.7799999713897705;465.8550109863281;
417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.3326997756958;0.7799999713897705;466.635009765625;
418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.348299980163574;0.7799999713897705;467.4150085449219;
419;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.363900184631348;0.7799999713897705;468.19500732421875;
420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.379500389099121;0.7799999713897705;468.9750061035156;
421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.395099639892578;0.7799999713897705;469.7550048828125;
422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.410699844360352;0.7799999713897705;470.5350036621094;
423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.426300048828125;0.7799999713897705;471.31500244140625;
424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.441900253295898;0.7799999713897705;472.0950012207031;
425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.457500457763672;0.7799999713897705;472.875;
426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.473099708557129;0.7799999713897705;473.6549987792969;
427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.488699913024902;0.7799999713897705;474.43499755859375;
428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.504300117492676;0.7799999713897705;475.2149963378906;
429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.51990032196045;0.7799999713897705;475.9949951171875;
430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.535499572753906;0.7799999713897705;476.7749938964844;
431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.55109977722168;0.7799999713897705;477.55499267578125;
432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.566699981689453;0.7799999713897705;478.3349914550781;
433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.582300186157227;0.7799999713897705;479.114990234375;
434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.597900390625;0.7799999713897705;479.8949890136719;
435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.613499641418457;0.7799999713897705;480.67498779296875;
436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.62909984588623;0.7799999713897705;481.4549865722656;
437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.644700050354004;0.7799999713897705;482.2349853515625;
438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.660300254821777;0.7799999713897705;483.0150146484375;
439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.67590045928955;0.7799999713897705;483.7950134277344;
440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.691499710083008;0.7799999713897705;484.57501220703125;
441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.707099914550781;0.7799999713897705;485.3550109863281;
442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.722700119018555;0.7799999713897705;486.135009765625;
443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.738300323486328;0.7799999713897705;486.9150085449219;
444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.753899574279785;0.7799999713897705;487.69500732421875;
445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.769499778747559;0.7799999713897705;488.4750061035156;
446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.785099983215332;0.7799999713897705;489.2550048828125;
447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.800700187683105;0.7799999713897705;490.0350036621094;
448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.816300392150879;0.7799999713897705;490.81500244140625;
449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.831899642944336;0.7799999713897705;491.5950012207031;
450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.84749984741211;0.7799999713897705;492.375;
451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.863100051879883;0.7799999713897705;493.1549987792969;
452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.878700256347656;0.7799999713897705;493.93499755859375;
453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.89430046081543;0.7799999713897705;494.7149963378906;
454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.909899711608887;0.7799999713897705;495.4949951171875;
455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.92549991607666;0.7799999713897705;496.2749938964844;
456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.941100120544434;0.7799999713897705;497.05499267578125;
457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.956700325012207;0.7799999713897705;497.8349914550781;
458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.972299575805664;0.7799999713897705;498.614990234375;
459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;9.987899780273438;0.7799999713897705;499.3949890136719;
460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.003499984741211;0.7799999713897705;500.17498779296875;
461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.019100189208984;0.7799999713897705;500.9549865722656;
462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.034700393676758;0.7799999713897705;501.7349853515625;
463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.050299644470215;0.7799999713897705;502.5150146484375;
464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.065899848937988;0.7799999713897705;503.2950134277344;
465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.081500053405762;0.7799999713897705;504.07501220703125;
466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.097100257873535;0.7799999713897705;504.8550109863281;
467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.112700462341309;0.7799999713897705;505.635009765625;
468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.128299713134766;0.7799999713897705;506.4150085449219;
469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.143899917602539;0.7799999713897705;507.19500732421875;
470;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.159500122070312;0.7799999713897705;507.9750061035156;
471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.175100326538086;0.7799999713897705;508.7550048828125;
472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.190699577331543;0.7799999713897705;509.5350036621094;
473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.206299781799316;0.7799999713897705;510.31500244140625;
474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.22189998626709;0.7799999713897705;511.0950012207031;
475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.237500190734863;0.7799999713897705;511.875;
476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.253100395202637;0.7799999713897705;512.655029296875;
477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.268699645996094;0.7799999713897705;513.4349975585938;
478;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.284299850463867;0.7799999713897705;514.2150268554688;
479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.29990005493164;0.7799999713897705;514.9949951171875;
480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.315500259399414;0.7799999713897705;515.7750244140625;
481;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.331100463867188;0.7799999713897705;516.5549926757812;
482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.346699714660645;0.7799999713897705;517.3350219726562;
483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.362299919128418;0.7799999713897705;518.114990234375;
484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.377900123596191;0.7799999713897705;518.89501953125;
485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.393500328063965;0.7799999713897705;519.6749877929688;
486;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.409099578857422;0.7799999713897705;520.4550170898438;
