StatusID;BaseDamageModifier;DurabilityMod;AfflictionDamage;StaminaDamageModifier;StaminaCostID;StaminaCostMultiplier;EffectDurationMultiplier;EffectModMultiplier;UseCountMultiplier;Encumbrance;AfflictionMultiplier;WeightMultiplier;GatheringEfficiency;AppendToTooltip;BaseDamageType;DamageType;DamagePercentage;AdditionalDamage;IsAdditiveDamage;StatusEffect;HealMod;HealthRate;MaxHealthMod;StaminaRate;MaxStaminaMod;ManaRate;MaxManaMod;MoveSpeedMod;FastTravelEncumbranceMod;FishRarityRollModifier;FishSizeRollModifier;MaxCastDistance;FishingLineStrength;AttributeModifiers;MODConstitution;MODFocus;MODStrength;MODDexterity;MODIntelligence;UseWeaponAttributeScaling;PreferHigherScaling;ScalingStrength;ScalingDexterity;ScalingIntelligence;ScalingFocus;ABSStandard;ABSSiege;ABSStrike;ABSSlash;ABSThrust;ABSArcane;ABSIce;ABSNature;ABSFire;ABSLightning;ABSCorruption;ABSVitalsCategory;RESBlight;RESCurse;BLAStandard;BLASiege;BLAStrike;BLASlash;BLAThrust;BLAArcane;BLAFire;BLAIce;BLANature;BLALightning;BLACorruption;ABAPoison;ABADisease;ABABleed;ABAFrostbite;ABACurse;WKNStandard;WKNSiege;WKNStrike;WKNSlash;WKNThrust;WKNArcane;WKNFire;WKNIce;WKNNature;WKNLightning;WKNCorruption;DMGStandard;DMGSiege;DMGStrike;DMGSlash;DMGThrust;DMGArcane;DMGFire;DMGIce;DMGNature;DMGLightning;DMGCorruption;DMGVitalsCategory;AFAPoison;AFADisease;AFABleed;AFAFrostbite;AFACurse;WeaponEffectType
ArcaneWard1;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;;;;;;;;false;0;0;0;0;0;0;0;0;0;0.019999999552965164;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
ArcaneWard2;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;;;;;;;;false;0;0;0;0;0;0;0;0;0;0.02500000037252903;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
ArcaneWard3;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;;;;;;;;false;0;0;0;0;0;0;0;0;0;0.029999999329447746;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
ArcaneWard4;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;;;;;;;;false;0;0;0;0;0;0;0;0;0;0.03750000149011612;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
SlashWard1;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;;;;;;;;false;0;0;0;0;0;0;0;0.019999999552965164;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
SlashWard2;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;;;;;;;;false;0;0;0;0;0;0;0;0.02500000037252903;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
SlashWard3;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;;;;;;;;false;0;0;0;0;0;0;0;0.029999999329447746;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
SlashWard4;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;;;;;;;;false;0;0;0;0;0;0;0;0.03750000149011612;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
LostBane1;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;;;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;Lost=0.08;;;;;;
LostBane2;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;;;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;Lost=0.11;;;;;;
LostBane3;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;;;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;Lost=0.15;;;;;;
LostWard1;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;;;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Lost=0.025;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
LostWard2;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;;;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Lost=0.035;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
LostWard3;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;;;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Lost=0.05;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
StrikeWard1;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;;;;;;;;false;0;0;0;0;0;0;0.019999999552965164;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
StrikeWard2;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;;;;;;;;false;0;0;0;0;0;0;0.02500000037252903;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
StrikeWard3;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;;;;;;;;false;0;0;0;0;0;0;0.029999999329447746;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
StrikeWard4;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;;;;;;;;false;0;0;0;0;0;0;0.03750000149011612;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
ThrustWard1;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;;;;;;;;false;0;0;0;0;0;0;0;0;0.019999999552965164;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
ThrustWard2;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;;;;;;;;false;0;0;0;0;0;0;0;0;0.02500000037252903;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
ThrustWard3;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;;;;;;;;false;0;0;0;0;0;0;0;0;0.029999999329447746;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
ThrustWard4;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;;;;;;;;false;0;0;0;0;0;0;0;0;0.03750000149011612;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
PhysicalWard1;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;;;;;;;;false;0;0;0;0;0;0;0.009999999776482582;0.009999999776482582;0.009999999776482582;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
PhysicalWard2;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;;;;;;;;false;0;0;0;0;0;0;0.014999999664723873;0.014999999664723873;0.014999999664723873;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
PhysicalWard3;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;;;;;;;;false;0;0;0;0;0;0;0.019999999552965164;0.019999999552965164;0.019999999552965164;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
PhysicalWard4;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;;;;;;;;false;0;0;0;0;0;0;0.02500000037252903;0.02500000037252903;0.02500000037252903;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
ElementalWard1;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;;;;;;;;false;0;0;0;0;0;0;0;0;0;0.009999999776482582;0.009999999776482582;0.009999999776482582;0.009999999776482582;0.009999999776482582;0.009999999776482582;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
ElementalWard2;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;;;;;;;;false;0;0;0;0;0;0;0;0;0;0.014999999664723873;0.014999999664723873;0.014999999664723873;0.014999999664723873;0.014999999664723873;0.014999999664723873;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
ElementalWard3;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;;;;;;;;false;0;0;0;0;0;0;0;0;0;0.019999999552965164;0.019999999552965164;0.019999999552965164;0.019999999552965164;0.019999999552965164;0.019999999552965164;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
ElementalWard4;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;;;;;;;;false;0;0;0;0;0;0;0;0;0;0.02500000037252903;0.02500000037252903;0.02500000037252903;0.02500000037252903;0.02500000037252903;0.02500000037252903;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
WildernessWard1;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;;;;;;;;false;0;0;0;0;0;0;0.007499999832361937;0.007499999832361937;0.007499999832361937;0.0024999999441206455;0.0024999999441206455;0.0024999999441206455;0.0024999999441206455;0.0024999999441206455;0.0024999999441206455;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
WildernessWard2;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;;;;;;;;false;0;0;0;0;0;0;0.011250000447034836;0.011250000447034836;0.011250000447034836;0.0037499999161809683;0.0037499999161809683;0.0037499999161809683;0.0037499999161809683;0.0037499999161809683;0.0037499999161809683;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
WildernessWard3;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;;;;;;;;false;0;0;0;0;0;0;0.014999999664723873;0.014999999664723873;0.014999999664723873;0.004999999888241291;0.004999999888241291;0.004999999888241291;0.004999999888241291;0.004999999888241291;0.004999999888241291;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
WildernessWard4;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;;;;;;;;false;0;0;0;0;0;0;0.01875000074505806;0.01875000074505806;0.01875000074505806;0.0062500000931322575;0.0062500000931322575;0.0062500000931322575;0.0062500000931322575;0.0062500000931322575;0.0062500000931322575;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
SpectralWard1;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;;;;;;;;false;0;0;0;0;0;0;0.0024999999441206455;0.0024999999441206455;0.0024999999441206455;0.007499999832361937;0.007499999832361937;0.007499999832361937;0.007499999832361937;0.007499999832361937;0.007499999832361937;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
SpectralWard2;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;;;;;;;;false;0;0;0;0;0;0;0.0037499999161809683;0.0037499999161809683;0.0037499999161809683;0.011250000447034836;0.011250000447034836;0.011250000447034836;0.011250000447034836;0.011250000447034836;0.011250000447034836;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
SpectralWard3;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;;;;;;;;false;0;0;0;0;0;0;0.004999999888241291;0.004999999888241291;0.004999999888241291;0.014999999664723873;0.014999999664723873;0.014999999664723873;0.014999999664723873;0.014999999664723873;0.014999999664723873;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
SpectralWard4;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;;;;;;;;false;0;0;0;0;0;0;0.0062500000931322575;0.0062500000931322575;0.0062500000931322575;0.01875000074505806;0.01875000074505806;0.01875000074505806;0.01875000074505806;0.01875000074505806;0.01875000074505806;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
Stalwart1;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;Constitution=2;;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
Stalwart2;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;Constitution=3;;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
Stalwart3;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;Constitution=4;;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
Stalwart4;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;Constitution=5;;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
Barbarian1;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;Strength=2;;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
Barbarian2;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;Strength=3;;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
Barbarian3;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;Strength=4;;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
Barbarian4;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;Strength=5;;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
Ranger1;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;Dexterity=2;;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
Ranger2;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;Dexterity=3;;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
Ranger3;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;Dexterity=4;;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
Ranger4;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;Dexterity=5;;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
Scholar1;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;Intelligence=2;;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
Scholar2;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;Intelligence=3;;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
Scholar3;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;Intelligence=4;;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
Scholar4;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;Intelligence=5;;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
Sage1;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;Focus=2;;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
Sage2;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;Focus=3;;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
Sage3;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;Focus=4;;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
Sage4;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;Focus=5;;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
Soldier1;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;Strength=1+Constitution=1;;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
Soldier2;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;Strength=2+Constitution=1;;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
Soldier3;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;Strength=2+Constitution=2;;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
Soldier4;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;Strength=3+Constitution=2;;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
Brigand1;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;Dexterity=1+Constitution=1;;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
Brigand2;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;Dexterity=2+Constitution=1;;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
Brigand3;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;Dexterity=2+Constitution=2;;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
Brigand4;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;Dexterity=3+Constitution=2;;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
Battlemage1;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;Intelligence=1+Constitution=1;;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
Battlemage2;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;Intelligence=2+Constitution=1;;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
Battlemage3;0;0;;0;;;;;0;0;;0;0;;;;0;;false;;;;0;0;0;0;0;;0;0;0;0;0;Intelligence=2+Constitution=2;;;;;;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
