MetaAchievementId;ReadyForSteam;SteamApiName;Type;Predecessor MetaAchievementIds;ProgressId;ProgressIdParent;UIDisplayCategory;Title;Description;Hidden Text;Notification Verbosity;Tier;Icon;Entitlement Id;AchievePoints;Total;VitalsCategories;Categorical Progression;LorePagesTopicIds;TradeskillType;ItemClass;TrueFalse;QuestGroupTag;GameEventType;TerritoryId;IsPvp;InGroup;FactionType;MissionGoalType;GameModeId;GameModeResult;AttributeType;AchievementsID;AchievementCategory
SkillLevel_Fishing2;false;;CategoricalProgression;;;;Skill_Levels;@ui_metachievement_skilllevelfishing_title2;@ui_metachievement_skilllevelfishing_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_ii;Icons\Achievements\SkillLevel_Fishing1;;0;40;;Fishing;;;;false;;;0;;;;;;;;;
SkillLevel_Fishing3;false;;CategoricalProgression;;;;Skill_Levels;@ui_metachievement_skilllevelfishing_title3;@ui_metachievement_skilllevelfishing_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iii;Icons\Achievements\SkillLevel_Fishing1;;0;80;;Fishing;;;;false;;;0;;;;;;;;;
SkillLevel_Fishing4;false;;CategoricalProgression;;;;Skill_Levels;@ui_metachievement_skilllevelfishing_title4;@ui_metachievement_skilllevelfishing_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iv;Icons\Achievements\SkillLevel_Fishing1;;0;140;;Fishing;;;;false;;;0;;;;;;;;;
SkillLevel_Fishing5;true;META_SKILL_FISHING5;CategoricalProgression;;;;Skill_Levels;@ui_metachievement_skilllevelfishing_title5;@ui_metachievement_skilllevelfishing_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_v;Icons\Achievements\SkillLevel_Fishing1;;0;200;;Fishing;;;;false;;;0;;;;;;;;;
TradeSkillExpert1;false;;TradeskillsAll;;;;Skill_Levels;@ui_metachievement_skilllevelexpert_title1;@ui_metachievement_skilllevelexpert_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_i;Icons\Achievements\TradeSkillExpert1;;0;20;;;;;;false;;;0;;;;;;;;;
TradeSkillExpert2;false;;TradeskillsAll;;;;Skill_Levels;@ui_metachievement_skilllevelexpert_title2;@ui_metachievement_skilllevelexpert_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_ii;Icons\Achievements\TradeSkillExpert1;;0;40;;;;;;false;;;0;;;;;;;;;
TradeSkillExpert3;false;;TradeskillsAll;;;;Skill_Levels;@ui_metachievement_skilllevelexpert_title3;@ui_metachievement_skilllevelexpert_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iii;Icons\Achievements\TradeSkillExpert1;;0;80;;;;;;false;;;0;;;;;;;;;
TradeSkillExpert4;false;;TradeskillsAll;;;;Skill_Levels;@ui_metachievement_skilllevelexpert_title4;@ui_metachievement_skilllevelexpert_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iv;Icons\Achievements\TradeSkillExpert1;;0;140;;;;;;false;;;0;;;;;;;;;
TradeSkillExpert5;true;META_SKILL_EXPERT5;TradeskillsAll;;;;Skill_Levels;@ui_metachievement_skilllevelexpert_title5;@ui_metachievement_skilllevelexpert_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_v;Icons\Achievements\TradeSkillExpert1;;0;200;;;;;;false;;;0;;;;;;;;;
GearScoreProgression1;false;;GearScoreProgression;;GearScoreProgression;;Gear_Bonuses;@ui_metachievement_gearscoreprogression_title1;@ui_metachievement_gearscoreprogression_desc;;OneHundred;@ui_meta_achievements_roman_numeral_i;Icons\Achievements\GearScoreProgression1;;0;300;;;;;;false;;;0;;;;;;;;;
GearScoreProgression2;false;;GearScoreProgression;GearScoreProgression1;;GearScoreProgression;Gear_Bonuses;@ui_metachievement_gearscoreprogression_title2;@ui_metachievement_gearscoreprogression_desc;;OneHundred;@ui_meta_achievements_roman_numeral_ii;Icons\Achievements\GearScoreProgression1;;0;400;;;;;;false;;;0;;;;;;;;;
GearScoreProgression3;false;;GearScoreProgression;GearScoreProgression2;;GearScoreProgression;Gear_Bonuses;@ui_metachievement_gearscoreprogression_title3;@ui_metachievement_gearscoreprogression_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iii;Icons\Achievements\GearScoreProgression1;;0;500;;;;;;false;;;0;;;;;;;;;
GearScoreProgression4;false;;GearScoreProgression;GearScoreProgression3;;GearScoreProgression;Gear_Bonuses;@ui_metachievement_gearscoreprogression_title4;@ui_metachievement_gearscoreprogression_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iv;Icons\Achievements\GearScoreProgression1;;0;600;;;;;;false;;;0;;;;;;;;;
GearStatBonus_Strength1;false;;GearStatBonus;;GearStatBonus_Strength;;Gear_Bonuses;@ui_metachievement_gearsstatbonus_strength_title1;@ui_metachievement_gearsstatbonus_str_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_i;Icons\Achievements\GearStatBonus_Strength1;;0;80;;;;;;false;;;0;;;;;;;Strength;;
GearStatBonus_Strength2;false;;GearStatBonus;GearStatBonus_Strength1;;GearStatBonus_Strength;Gear_Bonuses;@ui_metachievement_gearsstatbonus_strength_title2;@ui_metachievement_gearsstatbonus_str_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_ii;Icons\Achievements\GearStatBonus_Strength1;;0;170;;;;;;false;;;0;;;;;;;Strength;;
GearStatBonus_Strength3;false;;GearStatBonus;GearStatBonus_Strength2;;GearStatBonus_Strength;Gear_Bonuses;@ui_metachievement_gearsstatbonus_strength_title3;@ui_metachievement_gearsstatbonus_str_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iii;Icons\Achievements\GearStatBonus_Strength1;;0;260;;;;;;false;;;0;;;;;;;Strength;;
GearStatBonus_Dexterity1;false;;GearStatBonus;;GearStatBonus_Dexterity;;Gear_Bonuses;@ui_metachievement_gearsstatbonus_dexterity_title1;@ui_metachievement_gearsstatbonus_dex_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_i;Icons\Achievements\GearStatBonus_Dexterity1;;0;80;;;;;;false;;;0;;;;;;;Dexterity;;
GearStatBonus_Dexterity2;false;;GearStatBonus;GearStatBonus_Dexterity1;;GearStatBonus_Dexterity;Gear_Bonuses;@ui_metachievement_gearsstatbonus_dexterity_title2;@ui_metachievement_gearsstatbonus_dex_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_ii;Icons\Achievements\GearStatBonus_Dexterity1;;0;170;;;;;;false;;;0;;;;;;;Dexterity;;
GearStatBonus_Dexterity3;false;;GearStatBonus;GearStatBonus_Dexterity2;;GearStatBonus_Dexterity;Gear_Bonuses;@ui_metachievement_gearsstatbonus_dexterity_title3;@ui_metachievement_gearsstatbonus_dex_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iii;Icons\Achievements\GearStatBonus_Dexterity1;;0;260;;;;;;false;;;0;;;;;;;Dexterity;;
GearStatBonus_Intelligence1;false;;GearStatBonus;;GearStatBonus_Intelligence;;Gear_Bonuses;@ui_metachievement_gearsstatbonus_intelligence_title1;@ui_metachievement_gearsstatbonus_int_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_i;Icons\Achievements\GearStatBonus_Intelligence1;;0;80;;;;;;false;;;0;;;;;;;Intelligence;;
GearStatBonus_Intelligence2;false;;GearStatBonus;GearStatBonus_Intelligence1;;GearStatBonus_Intelligence;Gear_Bonuses;@ui_metachievement_gearsstatbonus_intelligence_title2;@ui_metachievement_gearsstatbonus_int_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_ii;Icons\Achievements\GearStatBonus_Intelligence1;;0;170;;;;;;false;;;0;;;;;;;Intelligence;;
GearStatBonus_Intelligence3;false;;GearStatBonus;GearStatBonus_Intelligence2;;GearStatBonus_Intelligence;Gear_Bonuses;@ui_metachievement_gearsstatbonus_intelligence_title3;@ui_metachievement_gearsstatbonus_int_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iii;Icons\Achievements\GearStatBonus_Intelligence1;;0;260;;;;;;false;;;0;;;;;;;Intelligence;;
GearStatBonus_Focus1;false;;GearStatBonus;;GearStatBonus_Focus;;Gear_Bonuses;@ui_metachievement_gearsstatbonus_focus_title1;@ui_metachievement_gearsstatbonus_focus_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_i;Icons\Achievements\GearStatBonus_Focus1;;0;80;;;;;;false;;;0;;;;;;;Focus;;
GearStatBonus_Focus2;false;;GearStatBonus;GearStatBonus_Focus1;;GearStatBonus_Focus;Gear_Bonuses;@ui_metachievement_gearsstatbonus_focus_title2;@ui_metachievement_gearsstatbonus_focus_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_ii;Icons\Achievements\GearStatBonus_Focus1;;0;170;;;;;;false;;;0;;;;;;;Focus;;
GearStatBonus_Focus3;false;;GearStatBonus;GearStatBonus_Focus2;;GearStatBonus_Focus;Gear_Bonuses;@ui_metachievement_gearsstatbonus_focus_title3;@ui_metachievement_gearsstatbonus_focus_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iii;Icons\Achievements\GearStatBonus_Focus1;;0;260;;;;;;false;;;0;;;;;;;Focus;;
GearStatBonus_Constitution1;false;;GearStatBonus;;GearStatBonus_Constitution;;Gear_Bonuses;@ui_metachievement_gearsstatbonus_constitution_title1;@ui_metachievement_gearsstatbonus_con_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_i;Icons\Achievements\GearStatBonus_Constitution1;;0;80;;;;;;false;;;0;;;;;;;Constitution;;
GearStatBonus_Constitution2;false;;GearStatBonus;GearStatBonus_Constitution1;;GearStatBonus_Constitution;Gear_Bonuses;@ui_metachievement_gearsstatbonus_constitution_title2;@ui_metachievement_gearsstatbonus_con_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_ii;Icons\Achievements\GearStatBonus_Constitution1;;0;170;;;;;;false;;;0;;;;;;;Constitution;;
GearStatBonus_Constitution3;false;;GearStatBonus;GearStatBonus_Constitution2;;GearStatBonus_Constitution;Gear_Bonuses;@ui_metachievement_gearsstatbonus_constitution_title3;@ui_metachievement_gearsstatbonus_con_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iii;Icons\Achievements\GearStatBonus_Constitution1;;0;260;;;;;;false;;;0;;;;;;;Constitution;;
HouseCount1;true;META_HOUSECOUNT1;HousesOwned;;;;Housing;@ui_metachievement_housecount_title1;@ui_metachievement_housecount_desc1;;OneHundred;@ui_meta_achievements_roman_numeral_i;Icons\Achievements\HouseCount1;;0;1;;;;;;false;;;0;;;;;;;;;
HouseCount2;false;;HousesOwned;;;;Housing;@ui_metachievement_housecount_title2;@ui_metachievement_housecount_desc2;;OneHundred;@ui_meta_achievements_roman_numeral_ii;Icons\Achievements\HouseCount1;;0;2;;;;;;false;;;0;;;;;;;;;
HouseCount3;true;META_HOUSECOUNT3;HousesOwned;;;;Housing;@ui_metachievement_housecount_title3;@ui_metachievement_housecount_desc3;;OneHundred;@ui_meta_achievements_roman_numeral_iii;Icons\Achievements\HouseCount1;;0;3;;;;;;false;;;0;;;;;;;;;
TerritoryStanding_Brightwood1;false;;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_brightwood_title1;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_i;Icons\Achievements\TerritoryStanding_Brightwood1;;0;5;;2;;;;false;;;0;;;;;;;;;
TerritoryStanding_Brightwood2;false;;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_brightwood_title2;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_ii;Icons\Achievements\TerritoryStanding_Brightwood1;;0;20;;2;;;;false;;;0;;;;;;;;;
TerritoryStanding_Brightwood3;false;;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_brightwood_title3;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iii;Icons\Achievements\TerritoryStanding_Brightwood1;;0;150;;2;;;;false;;;0;;;;;;;;;
TerritoryStanding_Brightwood4;true;META_TS_BRIGHTWOOD;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_brightwood_title4;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iv;Icons\Achievements\TerritoryStanding_Brightwood1;;0;300;;2;;;;false;;;0;;;;;;;;;
TerritoryStanding_CutlassKeys1;false;;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_cutlasskeys_title1;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_i;Icons\Achievements\TerritoryStanding_CutlassKey1;;0;5;;10;;;;false;;;0;;;;;;;;;
TerritoryStanding_CutlassKeys2;false;;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_cutlasskeys_title2;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_ii;Icons\Achievements\TerritoryStanding_CutlassKey1;;0;20;;10;;;;false;;;0;;;;;;;;;
TerritoryStanding_CutlassKeys3;false;;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_cutlasskeys_title3;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iii;Icons\Achievements\TerritoryStanding_CutlassKey1;;0;150;;10;;;;false;;;0;;;;;;;;;
TerritoryStanding_CutlassKeys4;true;META_TS_CUTLASS;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_cutlasskeys_title4;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iv;Icons\Achievements\TerritoryStanding_CutlassKey1;;0;300;;10;;;;false;;;0;;;;;;;;;
TerritoryStanding_EbonscaleReach1;false;;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_ebonscale_title1;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_i;Icons\Achievements\TerritoryStanding_EbonscaleReach1;;0;5;;8;;;;false;;;0;;;;;;;;;
TerritoryStanding_EbonscaleReach2;false;;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_ebonscale_title2;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_ii;Icons\Achievements\TerritoryStanding_EbonscaleReach1;;0;20;;8;;;;false;;;0;;;;;;;;;
TerritoryStanding_EbonscaleReach3;false;;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_ebonscale_title3;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iii;Icons\Achievements\TerritoryStanding_EbonscaleReach1;;0;150;;8;;;;false;;;0;;;;;;;;;
TerritoryStanding_EbonscaleReach4;true;META_TS_EBONSCALE;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_ebonscale_title4;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iv;Icons\Achievements\TerritoryStanding_EbonscaleReach1;;0;300;;8;;;;false;;;0;;;;;;;;;
TerritoryStanding_Everfall1;false;;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_everfall_title1;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_i;Icons\Achievements\TerritoryStanding_Everfall1;;0;5;;4;;;;false;;;0;;;;;;;;;
TerritoryStanding_Everfall2;false;;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_everfall_title2;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_ii;Icons\Achievements\TerritoryStanding_Everfall1;;0;20;;4;;;;false;;;0;;;;;;;;;
TerritoryStanding_Everfall3;false;;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_everfall_title3;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iii;Icons\Achievements\TerritoryStanding_Everfall1;;0;150;;4;;;;false;;;0;;;;;;;;;
TerritoryStanding_Everfall4;true;META_TS_EVERFALL;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_everfall_title4;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iv;Icons\Achievements\TerritoryStanding_Everfall1;;0;300;;4;;;;false;;;0;;;;;;;;;
TerritoryStanding_FirstLight1;false;;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_firstlight_title1;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_i;Icons\Achievements\TerritoryStanding_FirstLight1;;0;5;;9;;;;false;;;0;;;;;;;;;
TerritoryStanding_FirstLight2;false;;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_firstlight_title2;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_ii;Icons\Achievements\TerritoryStanding_FirstLight1;;0;20;;9;;;;false;;;0;;;;;;;;;
TerritoryStanding_FirstLight3;false;;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_firstlight_title3;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iii;Icons\Achievements\TerritoryStanding_FirstLight1;;0;150;;9;;;;false;;;0;;;;;;;;;
TerritoryStanding_FirstLight4;true;META_TS_FIRSTLIGHT;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_firstlight_title4;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iv;Icons\Achievements\TerritoryStanding_FirstLight1;;0;300;;9;;;;false;;;0;;;;;;;;;
TerritoryStanding_MonarchsBluff1;false;;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_monarch_title1;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_i;Icons\Achievements\TerritoryStanding_MonarchsBluff1;;0;5;;12;;;;false;;;0;;;;;;;;;
TerritoryStanding_MonarchsBluff2;false;;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_monarch_title2;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_ii;Icons\Achievements\TerritoryStanding_MonarchsBluff1;;0;20;;12;;;;false;;;0;;;;;;;;;
TerritoryStanding_MonarchsBluff3;false;;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_monarch_title3;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iii;Icons\Achievements\TerritoryStanding_MonarchsBluff1;;0;150;;12;;;;false;;;0;;;;;;;;;
TerritoryStanding_MonarchsBluff4;true;META_TS_MONARCH;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_monarch_title4;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iv;Icons\Achievements\TerritoryStanding_MonarchsBluff1;;0;300;;12;;;;false;;;0;;;;;;;;;
TerritoryStanding_Mourningdale1;false;;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_mourningdale_title1;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_i;Icons\Achievements\TerritoryStanding_Mourningdale1;;0;5;;11;;;;false;;;0;;;;;;;;;
TerritoryStanding_Mourningdale2;false;;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_mourningdale_title2;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_ii;Icons\Achievements\TerritoryStanding_Mourningdale1;;0;20;;11;;;;false;;;0;;;;;;;;;
TerritoryStanding_Mourningdale3;false;;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_mourningdale_title3;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iii;Icons\Achievements\TerritoryStanding_Mourningdale1;;0;150;;11;;;;false;;;0;;;;;;;;;
TerritoryStanding_Mourningdale4;true;META_TS_MOURNINGDALE;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_mourningdale_title4;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iv;Icons\Achievements\TerritoryStanding_Mourningdale1;;0;300;;11;;;;false;;;0;;;;;;;;;
TerritoryStanding_Reekwater1;false;;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_reekwater_title1;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_i;Icons\Achievements\TerritoryStanding_Reekwater1;;0;5;;5;;;;false;;;0;;;;;;;;;
TerritoryStanding_Reekwater2;false;;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_reekwater_title2;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_ii;Icons\Achievements\TerritoryStanding_Reekwater1;;0;20;;5;;;;false;;;0;;;;;;;;;
TerritoryStanding_Reekwater3;false;;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_reekwater_title3;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iii;Icons\Achievements\TerritoryStanding_Reekwater1;;0;150;;5;;;;false;;;0;;;;;;;;;
TerritoryStanding_Reekwater4;true;META_TS_REEKWATER;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_reekwater_title4;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iv;Icons\Achievements\TerritoryStanding_Reekwater1;;0;300;;5;;;;false;;;0;;;;;;;;;
TerritoryStanding_RestlessShore1;false;;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_restless_title1;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_i;Icons\Achievements\TerritoryStanding_RestlessShore1;;0;5;;15;;;;false;;;0;;;;;;;;;
TerritoryStanding_RestlessShore2;false;;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_restless_title2;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_ii;Icons\Achievements\TerritoryStanding_RestlessShore1;;0;20;;15;;;;false;;;0;;;;;;;;;
TerritoryStanding_RestlessShore3;false;;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_restless_title3;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iii;Icons\Achievements\TerritoryStanding_RestlessShore1;;0;150;;15;;;;false;;;0;;;;;;;;;
TerritoryStanding_RestlessShore4;true;META_TS_RESTLESS;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_restless_title4;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iv;Icons\Achievements\TerritoryStanding_RestlessShore1;;0;300;;15;;;;false;;;0;;;;;;;;;
TerritoryStanding_WeaversFen1;false;;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_weavers_title1;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_i;Icons\Achievements\TerritoryStanding_WeaversFen1;;0;5;;13;;;;false;;;0;;;;;;;;;
TerritoryStanding_WeaversFen2;false;;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_weavers_title2;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_ii;Icons\Achievements\TerritoryStanding_WeaversFen1;;0;20;;13;;;;false;;;0;;;;;;;;;
TerritoryStanding_WeaversFen3;false;;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_weavers_title3;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iii;Icons\Achievements\TerritoryStanding_WeaversFen1;;0;150;;13;;;;false;;;0;;;;;;;;;
TerritoryStanding_WeaversFen4;true;META_TS_WEAVER;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_weavers_title4;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iv;Icons\Achievements\TerritoryStanding_WeaversFen1;;0;300;;13;;;;false;;;0;;;;;;;;;
TerritoryStanding_Windsward1;false;;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_windsward_title1;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_i;Icons\Achievements\TerritoryStanding_Windsward1;;0;5;;6;;;;false;;;0;;;;;;;;;
TerritoryStanding_Windsward2;false;;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_windsward_title2;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_ii;Icons\Achievements\TerritoryStanding_Windsward1;;0;20;;6;;;;false;;;0;;;;;;;;;
TerritoryStanding_Windsward3;false;;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_windsward_title3;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iii;Icons\Achievements\TerritoryStanding_Windsward1;;0;150;;6;;;;false;;;0;;;;;;;;;
TerritoryStanding_Windsward4;true;META_TS_WINDSWARD;CategoricalProgression;;;;Territory_Standing;@ui_metachievement_territorystanding_windsward_title4;@ui_metachievement_territorystanding_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iv;Icons\Achievements\TerritoryStanding_Windsward1;;0;300;;6;;;;false;;;0;;;;;;;;;
FactionRank_Covenant1;true;META_FACRANK_COVENENT1;CategoricalProgression;;;;Faction_Ranking;@ui_metachievement_factionrank_covenant_title1;@ui_metachievement_factionrank_joined_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_i;Icons\Achievements\FactionRank_Covenant1;;0;1;;Covenant;;;;false;;;0;;;Covenant;;;;;;
FactionRank_Covenant2;false;;CategoricalProgression;;;;Faction_Ranking;@ui_metachievement_factionrank_covenant_title2;@ui_metachievement_factionrank_advance_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_ii;Icons\Achievements\FactionRank_Covenant1;;0;2;;Covenant;;;;false;;;0;;;Covenant;;;;;;
FactionRank_Covenant3;false;;CategoricalProgression;;;;Faction_Ranking;@ui_metachievement_factionrank_covenant_title3;@ui_metachievement_factionrank_advance_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iii;Icons\Achievements\FactionRank_Covenant1;;0;3;;Covenant;;;;false;;;0;;;Covenant;;;;;;
FactionRank_Covenant4;false;;CategoricalProgression;;;;Faction_Ranking;@ui_metachievement_factionrank_covenant_title4;@ui_metachievement_factionrank_advance_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iv;Icons\Achievements\FactionRank_Covenant1;;0;4;;Covenant;;;;false;;;0;;;Covenant;;;;;;
FactionRank_Covenant5;true;META_FACRANK_COVENENT5;CategoricalProgression;;;;Faction_Ranking;@ui_metachievement_factionrank_covenant_title5;@ui_metachievement_factionrank_advance_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_v;Icons\Achievements\FactionRank_Covenant1;;0;5;;Covenant;;;;false;;;0;;;Covenant;;;;;;
FactionRank_Marauder1;true;META_FACRANK_MARAUDER1;CategoricalProgression;;;;Faction_Ranking;@ui_metachievement_factionrank_marauder_title1;@ui_metachievement_factionrank_joined_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_i;Icons\Achievements\FactionRank_Marauder1;;0;1;;Marauder;;;;false;;;0;;;Marauder;;;;;;
