VitalsCategoryID;DisplayName;Icon;LocationHint;LocStringGenerationHelper;GroupVitalsCategoryId;IsNamed;IsDynamicPoiTarget;MtlOverride;FemaleMtlOverride
Dynasty_Warrior_Named_08QP01;@VC_Dynasty_Warrior_Named_08QP01;;;<string key="VC_Dynasty_Warrior_Named_08QP01">Dynasty_Warrior_Named_08QP01</string>;Moss_Mire;true;true;;
Dynasty_Warrior_Named_08QP02;@VC_Dynasty_Warrior_Named_08QP02;;;<string key="VC_Dynasty_Warrior_Named_08QP02">Dynasty_Warrior_Named_08QP02</string>;Moss_Mire;true;true;;
Dynasty_Warrior_Named_08QP08;@VC_Dynasty_Warrior_Named_08QP08;;;<string key="VC_Dynasty_Warrior_Named_08QP08">Dynasty_Warrior_Named_08QP08</string>;Moss_Mire;true;true;;
Dynasty_Warrior_Named_DG_Ebonscale_00;@VC_Dynasty_Warrior_Named_DG_Ebonscale_00;;;<string key="VC_Dynasty_Warrior_Named_DG_Ebonscale_00">Dynasty_Warrior_Named_DG_Ebonscale_00</string>;Shipyard;true;true;;
Dynasty_Warrior_Named_DG_Ebonscale_01;@VC_Dynasty_Warrior_Named_DG_Ebonscale_01;;;<string key="VC_Dynasty_Warrior_Named_DG_Ebonscale_01">Dynasty_Warrior_Named_DG_Ebonscale_01</string>;Shipyard;true;true;;
Earthward;@VC_Earthward;;;<string key="VC_Earthward">Earthward</string>;BASE;false;false;;
Eastshore;@VC_Eastshore;;;<string key="VC_Eastshore">Eastshore</string>;BASE;false;false;;
Ebonsoul;@VC_Ebonsoul;;;<string key="VC_Ebonsoul">Ebonsoul</string>;BASE;false;false;;
Ebony_Hawk;@VC_Ebony_Hawk;;;<string key="VC_Ebony_Hawk">Ebony_Hawk</string>;BASE;false;false;;
Edgeflow;@VC_Edgeflow;;;<string key="VC_Edgeflow">Edgeflow</string>;BASE;false;false;;
Eldritch;@VC_Eldritch;;;<string key="VC_Eldritch">Eldritch</string>;BASE;false;false;;
Elemental;@VC_Elemental;LyShineUI\Images\Missions\Kill\Withered.PNG;;<string key="VC_Elemental">Elemental</string>;BASE;false;false;;
Elite_Aeonmeer;@VC_Elite_Aeonmeer;;;<string key="VC_Elite_Aeonmeer">Elite_Aeonmeer</string>;BASE;false;false;;
Elite_Sirensong;@VC_Elite_Sirensong;;;<string key="VC_Elite_Sirensong">Elite_Sirensong</string>;BASE;false;false;;
Elk;@VC_Elk;LyShineUI\Images\Missions\Kill\Elk.PNG;;<string key="VC_Elk">Elk</string>;BASE;false;false;;
Elk_Corrupted;@VC_Elk_Corrupted;;;<string key="VC_Elk_Corrupted">Elk_Corrupted</string>;BASE;false;false;;
Elk_Corrupted_DT1;@VC_Elk_Corrupted_DT1;;;<string key="VC_Elk_Corrupted_DT1">Elk_Corrupted_DT1</string>;;false;false;;
Elk_Corrupted_DT2;@VC_Elk_Corrupted_DT2;;;<string key="VC_Elk_Corrupted_DT2">Elk_Corrupted_DT2</string>;;false;false;;
Elk_Corrupted_DT3;@VC_Elk_Corrupted_DT3;;;<string key="VC_Elk_Corrupted_DT3">Elk_Corrupted_DT3</string>;;false;false;;
Elk_Corrupted_DT4;@VC_Elk_Corrupted_DT4;;;<string key="VC_Elk_Corrupted_DT4">Elk_Corrupted_DT4</string>;;false;false;;
Elk_Corrupted_DT5;@VC_Elk_Corrupted_DT5;;;<string key="VC_Elk_Corrupted_DT5">Elk_Corrupted_DT5</string>;;false;false;;
Elk_Corrupted_DT6;@VC_Elk_Corrupted_DT6;;;<string key="VC_Elk_Corrupted_DT6">Elk_Corrupted_DT6</string>;;false;false;;
Elk_Corrupted_ELITE_03GC03;@VC_Elk_Corrupted_ELITE_03GC03;;;<string key="VC_Elk_Corrupted_ELITE_03GC03">Elk_Corrupted_ELITE_03GC03</string>;BASE;false;false;;
Elk_Corrupted_Named_00_ELITE_03GC03;@VC_Elk_Corrupted_Named_00_ELITE_03GC03;;;<string key="VC_Elk_Corrupted_Named_00_ELITE_03GC03">Elk_Corrupted_Named_00_ELITE_03GC03</string>;BASE;false;false;;
Elk_Doe_02BW01;@VC_Elk_Doe_02BW01;;;<string key="VC_Elk_Doe_02BW01">Elk_Doe_02BW01</string>;Brackwater;false;false;;
Elk_Doe_02BW02;@VC_Elk_Doe_02BW02;;;<string key="VC_Elk_Doe_02BW02">Elk_Doe_02BW02</string>;Wolfbough;false;false;;
Elk_Doe_02BW03;@VC_Elk_Doe_02BW03;;;<string key="VC_Elk_Doe_02BW03">Elk_Doe_02BW03</string>;Lakeshore;false;false;;
Elk_Doe_02BW05;@VC_Elk_Doe_02BW05;;;<string key="VC_Elk_Doe_02BW05">Elk_Doe_02BW05</string>;Ironbend;false;false;;
Elk_Doe_02BW06;@VC_Elk_Doe_02BW06;;;<string key="VC_Elk_Doe_02BW06">Elk_Doe_02BW06</string>;Brightwatch;false;false;;
Elk_Doe_02BW07;@VC_Elk_Doe_02BW07;;;<string key="VC_Elk_Doe_02BW07">Elk_Doe_02BW07</string>;Eldritch;false;false;;
Elk_Doe_02BW08;@VC_Elk_Doe_02BW08;;;<string key="VC_Elk_Doe_02BW08">Elk_Doe_02BW08</string>;Greyvale;false;false;;
Elk_Doe_05WC06;@VC_Elk_Doe_05WC06;;;<string key="VC_Elk_Doe_05WC06">Elk_Doe_05WC06</string>;Timeless;false;false;;
Elk_Doe_06SW06;@VC_Elk_Doe_06SW06;;;<string key="VC_Elk_Doe_06SW06">Elk_Doe_06SW06</string>;Eldergate;false;false;;
Elk_Doe_06SW08;@VC_Elk_Doe_06SW08;;;<string key="VC_Elk_Doe_06SW08">Elk_Doe_06SW08</string>;Grenville;false;false;;
Elk_Doe_08QP04;@VC_Elk_Doe_08QP04;;;<string key="VC_Elk_Doe_08QP04">Elk_Doe_08QP04</string>;Corsairs_Rise;false;false;;
Elk_Doe_10;@VC_Elk_Doe_10;;;<string key="VC_Elk_Doe_10">Elk_Doe_10</string>;Generic;false;false;;
Elk_Doe_11;@VC_Elk_Doe_11;;;<string key="VC_Elk_Doe_11">Elk_Doe_11</string>;Generic;false;false;;
Elk_Doe_11MD01;@VC_Elk_Doe_11MD01;;;<string key="VC_Elk_Doe_11MD01">Elk_Doe_11MD01</string>;Flooded;false;false;;
Elk_Doe_11MD06;@VC_Elk_Doe_11MD06;;;<string key="VC_Elk_Doe_11MD06">Elk_Doe_11MD06</string>;Stormglade;false;false;;
Elk_Doe_11MD07;@VC_Elk_Doe_11MD07;;;<string key="VC_Elk_Doe_11MD07">Elk_Doe_11MD07</string>;Ramshead;false;false;;
Elk_Doe_12;@VC_Elk_Doe_12;;;<string key="VC_Elk_Doe_12">Elk_Doe_12</string>;Generic;false;false;;
Elk_Doe_12MB01;@VC_Elk_Doe_12MB01;;;<string key="VC_Elk_Doe_12MB01">Elk_Doe_12MB01</string>;Corsairs_Rise;false;false;;
Elk_Doe_12MB02;@VC_Elk_Doe_12MB02;;;<string key="VC_Elk_Doe_12MB02">Elk_Doe_12MB02</string>;Divine_Rise;false;false;;
Elk_Doe_12MB03;@VC_Elk_Doe_12MB03;;;<string key="VC_Elk_Doe_12MB03">Elk_Doe_12MB03</string>;Moonshade;false;false;;
Elk_Doe_12MB04;@VC_Elk_Doe_12MB04;;;<string key="VC_Elk_Doe_12MB04">Elk_Doe_12MB04</string>;Riverseat;false;false;;
Elk_Doe_12MB05;@VC_Elk_Doe_12MB05;;;<string key="VC_Elk_Doe_12MB05">Elk_Doe_12MB05</string>;Werna_Isle;false;false;;
Elk_Doe_12MB06;@VC_Elk_Doe_12MB06;;;<string key="VC_Elk_Doe_12MB06">Elk_Doe_12MB06</string>;Deadmans_Anchor;false;false;;
Elk_Doe_12MB07;@VC_Elk_Doe_12MB07;;;<string key="VC_Elk_Doe_12MB07">Elk_Doe_12MB07</string>;Brigands_Pass;false;false;;
Elk_Doe_12MB08;@VC_Elk_Doe_12MB08;;;<string key="VC_Elk_Doe_12MB08">Elk_Doe_12MB08</string>;Verdant_Crown;false;false;;
Elk_Doe_12MB09;@VC_Elk_Doe_12MB09;;;<string key="VC_Elk_Doe_12MB09">Elk_Doe_12MB09</string>;Jawbone_Cove;false;false;;
Elk_Doe_12MB10;@VC_Elk_Doe_12MB10;;;<string key="VC_Elk_Doe_12MB10">Elk_Doe_12MB10</string>;Devils_Quarry;false;false;;
Elk_Doe_13;@VC_Elk_Doe_13;;;<string key="VC_Elk_Doe_13">Elk_Doe_13</string>;Generic;false;false;;
Elk_Doe_13WF03;@VC_Elk_Doe_13WF03;;;<string key="VC_Elk_Doe_13WF03">Elk_Doe_13WF03</string>;Mallory;false;false;;
Elk_Doe_13WF05;@VC_Elk_Doe_13WF05;;;<string key="VC_Elk_Doe_13WF05">Elk_Doe_13WF05</string>;Sorrow;false;false;;
Elk_Doe_14;@VC_Elk_Doe_14;;;<string key="VC_Elk_Doe_14">Elk_Doe_14</string>;Generic;false;false;;
Elk_Doe_15EC01;@VC_Elk_Doe_15EC01;;;<string key="VC_Elk_Doe_15EC01">Elk_Doe_15EC01</string>;Sorrow;false;false;;
Elk_Doe_15EC04;@VC_Elk_Doe_15EC04;;;<string key="VC_Elk_Doe_15EC04">Elk_Doe_15EC04</string>;Sorrow;false;false;;
Elk_Doe_16;@VC_Elk_Doe_16;;;<string key="VC_Elk_Doe_16">Elk_Doe_16</string>;Generic;false;false;;
Elk_Doe_19;@VC_Elk_Doe_19;;;<string key="VC_Elk_Doe_19">Elk_Doe_19</string>;Generic;false;false;;
Elk_Doe_20;@VC_Elk_Doe_20;;;<string key="VC_Elk_Doe_20">Elk_Doe_20</string>;Generic;false;false;;
Elk_Doe_23;@VC_Elk_Doe_23;;;<string key="VC_Elk_Doe_23">Elk_Doe_23</string>;Generic;false;false;;
Elk_Doe_24;@VC_Elk_Doe_24;;;<string key="VC_Elk_Doe_24">Elk_Doe_24</string>;Generic;false;false;;
Elk_Doe_25;@VC_Elk_Doe_25;;;<string key="VC_Elk_Doe_25">Elk_Doe_25</string>;Generic;false;false;;
Elk_Doe_26;@VC_Elk_Doe_26;;;<string key="VC_Elk_Doe_26">Elk_Doe_26</string>;Generic;false;false;;
Elk_Doe_27;@VC_Elk_Doe_27;;;<string key="VC_Elk_Doe_27">Elk_Doe_27</string>;Generic;false;false;;
Elk_Doe_28;@VC_Elk_Doe_28;;;<string key="VC_Elk_Doe_28">Elk_Doe_28</string>;Generic;false;false;;
Elk_Doe_29;@VC_Elk_Doe_29;;;<string key="VC_Elk_Doe_29">Elk_Doe_29</string>;Generic;false;false;;
Elk_Doe_30;@VC_Elk_Doe_30;;;<string key="VC_Elk_Doe_30">Elk_Doe_30</string>;Generic;false;false;;
Elk_Doe_31;@VC_Elk_Doe_31;;;<string key="VC_Elk_Doe_31">Elk_Doe_31</string>;Generic;false;false;;
Elk_Doe_32;@VC_Elk_Doe_32;;;<string key="VC_Elk_Doe_32">Elk_Doe_32</string>;Generic;false;false;;
Elk_Doe_33;@VC_Elk_Doe_33;;;<string key="VC_Elk_Doe_33">Elk_Doe_33</string>;Generic;false;false;;
Elk_Doe_34;@VC_Elk_Doe_34;;;<string key="VC_Elk_Doe_34">Elk_Doe_34</string>;Generic;false;false;;
Elk_Doe_35;@VC_Elk_Doe_35;;;<string key="VC_Elk_Doe_35">Elk_Doe_35</string>;Generic;false;false;;
Elk_Doe_36;@VC_Elk_Doe_36;;;<string key="VC_Elk_Doe_36">Elk_Doe_36</string>;Generic;false;false;;
Elk_Doe_37;@VC_Elk_Doe_37;;;<string key="VC_Elk_Doe_37">Elk_Doe_37</string>;Generic;false;false;;
Elk_Doe_38;@VC_Elk_Doe_38;;;<string key="VC_Elk_Doe_38">Elk_Doe_38</string>;Generic;false;false;;
Elk_Doe_39;@VC_Elk_Doe_39;;;<string key="VC_Elk_Doe_39">Elk_Doe_39</string>;Generic;false;false;;
Elk_Doe_40;@VC_Elk_Doe_40;;;<string key="VC_Elk_Doe_40">Elk_Doe_40</string>;Generic;false;false;;
Elk_Doe_41;@VC_Elk_Doe_41;;;<string key="VC_Elk_Doe_41">Elk_Doe_41</string>;Generic;false;false;;
Elk_Doe_42;@VC_Elk_Doe_42;;;<string key="VC_Elk_Doe_42">Elk_Doe_42</string>;Generic;false;false;;
Elk_Doe_43;@VC_Elk_Doe_43;;;<string key="VC_Elk_Doe_43">Elk_Doe_43</string>;Generic;false;false;;
Elk_Doe_44;@VC_Elk_Doe_44;;;<string key="VC_Elk_Doe_44">Elk_Doe_44</string>;Generic;false;false;;
Elk_Doe_45;@VC_Elk_Doe_45;;;<string key="VC_Elk_Doe_45">Elk_Doe_45</string>;Generic;false;false;;
Elk_Doe_58;@VC_Elk_Doe_58;;;<string key="VC_Elk_Doe_58">Elk_Doe_58</string>;Generic;false;false;;
Elk_Doe_59;@VC_Elk_Doe_59;;;<string key="VC_Elk_Doe_59">Elk_Doe_59</string>;Generic;false;false;;
Elk_Doe_60;@VC_Elk_Doe_60;;;<string key="VC_Elk_Doe_60">Elk_Doe_60</string>;Generic;false;false;;
Elk_Doe_61;@VC_Elk_Doe_61;;;<string key="VC_Elk_Doe_61">Elk_Doe_61</string>;Generic;false;false;;
Elk_Doe_62;@VC_Elk_Doe_62;;;<string key="VC_Elk_Doe_62">Elk_Doe_62</string>;Generic;false;false;;
Elk_Doe_9;@VC_Elk_Doe_9;;;<string key="VC_Elk_Doe_9">Elk_Doe_9</string>;Generic;false;false;;
Elk_Elemental;@VC_Elk_Elemental;;;<string key="VC_Elk_Elemental">Elk_Elemental</string>;BASE;false;false;;
Elk_Elemental_58;@VC_Elk_Elemental_58;;;<string key="VC_Elk_Elemental_58">Elk_Elemental_58</string>;Generic;false;false;;
Elk_Elemental_59;@VC_Elk_Elemental_59;;;<string key="VC_Elk_Elemental_59">Elk_Elemental_59</string>;Generic;false;false;;
Elk_Elemental_60;@VC_Elk_Elemental_60;;;<string key="VC_Elk_Elemental_60">Elk_Elemental_60</string>;Generic;false;false;;
Elk_Elemental_61;@VC_Elk_Elemental_61;;;<string key="VC_Elk_Elemental_61">Elk_Elemental_61</string>;Generic;false;false;;
Elk_Elemental_62;@VC_Elk_Elemental_62;;;<string key="VC_Elk_Elemental_62">Elk_Elemental_62</string>;Generic;false;false;;
Elk_Female_13WF07;@VC_Elk_Female_13WF07;;;<string key="VC_Elk_Female_13WF07">Elk_Female_13WF07</string>;Upper;false;false;;
Elk_Male_02BW01;@VC_Elk_Male_02BW01;;;<string key="VC_Elk_Male_02BW01">Elk_Male_02BW01</string>;Brackwater;false;false;;
Elk_Male_02BW02;@VC_Elk_Male_02BW02;;;<string key="VC_Elk_Male_02BW02">Elk_Male_02BW02</string>;Wolfbough;false;false;;
Elk_Male_02BW03;@VC_Elk_Male_02BW03;;;<string key="VC_Elk_Male_02BW03">Elk_Male_02BW03</string>;Lakeshore;false;false;;
Elk_Male_02BW05;@VC_Elk_Male_02BW05;;;<string key="VC_Elk_Male_02BW05">Elk_Male_02BW05</string>;Ironbend;false;false;;
Elk_Male_02BW06;@VC_Elk_Male_02BW06;;;<string key="VC_Elk_Male_02BW06">Elk_Male_02BW06</string>;Brightwatch;false;false;;
Elk_Male_02BW07;@VC_Elk_Male_02BW07;;;<string key="VC_Elk_Male_02BW07">Elk_Male_02BW07</string>;Eldritch;false;false;;
Elk_Male_02BW08;@VC_Elk_Male_02BW08;;;<string key="VC_Elk_Male_02BW08">Elk_Male_02BW08</string>;Greyvale;false;false;;
Elk_Stag_10;@VC_Elk_Stag_10;;;<string key="VC_Elk_Stag_10">Elk_Stag_10</string>;Generic;false;false;;
Elk_Stag_11;@VC_Elk_Stag_11;;;<string key="VC_Elk_Stag_11">Elk_Stag_11</string>;Generic;false;false;;
Elk_Stag_06SW06;@VC_Elk_Stag_06SW06;;;<string key="VC_Elk_Stag_06SW06">Elk_Stag_06SW06</string>;Eldergate;false;false;;
Elk_Stag_11MD01;@VC_Elk_Stag_11MD01;;;<string key="VC_Elk_Stag_11MD01">Elk_Stag_11MD01</string>;Flooded;false;false;;
Elk_Stag_11MD06;@VC_Elk_Stag_11MD06;;;<string key="VC_Elk_Stag_11MD06">Elk_Stag_11MD06</string>;Stormglade;false;false;;
Elk_Stag_11MD07;@VC_Elk_Stag_11MD07;;;<string key="VC_Elk_Stag_11MD07">Elk_Stag_11MD07</string>;Ramshead;false;false;;
Elk_Stag_12;@VC_Elk_Stag_12;;;<string key="VC_Elk_Stag_12">Elk_Stag_12</string>;Generic;false;false;;
Elk_Stag_12MB01;@VC_Elk_Stag_12MB01;;;<string key="VC_Elk_Stag_12MB01">Elk_Stag_12MB01</string>;Corsairs_Rise;false;false;;
Elk_Stag_12MB02;@VC_Elk_Stag_12MB02;;;<string key="VC_Elk_Stag_12MB02">Elk_Stag_12MB02</string>;Divine_Rise;false;false;;
Elk_Stag_12MB03;@VC_Elk_Stag_12MB03;;;<string key="VC_Elk_Stag_12MB03">Elk_Stag_12MB03</string>;Moonshade;false;false;;
Elk_Stag_12MB04;@VC_Elk_Stag_12MB04;;;<string key="VC_Elk_Stag_12MB04">Elk_Stag_12MB04</string>;Riverseat;false;false;;
Elk_Stag_12MB05;@VC_Elk_Stag_12MB05;;;<string key="VC_Elk_Stag_12MB05">Elk_Stag_12MB05</string>;Werna_Isle;false;false;;
Elk_Stag_12MB06;@VC_Elk_Stag_12MB06;;;<string key="VC_Elk_Stag_12MB06">Elk_Stag_12MB06</string>;Deadmans_Anchor;false;false;;
Elk_Stag_12MB07;@VC_Elk_Stag_12MB07;;;<string key="VC_Elk_Stag_12MB07">Elk_Stag_12MB07</string>;Brigands_Pass;false;false;;
Elk_Stag_12MB08;@VC_Elk_Stag_12MB08;;;<string key="VC_Elk_Stag_12MB08">Elk_Stag_12MB08</string>;Verdant_Crown;false;false;;
Elk_Stag_12MB09;@VC_Elk_Stag_12MB09;;;<string key="VC_Elk_Stag_12MB09">Elk_Stag_12MB09</string>;Jawbone_Cove;false;false;;
Elk_Stag_12MB10;@VC_Elk_Stag_12MB10;;;<string key="VC_Elk_Stag_12MB10">Elk_Stag_12MB10</string>;Devils_Quarry;false;false;;
Elk_Stag_13;@VC_Elk_Stag_13;;;<string key="VC_Elk_Stag_13">Elk_Stag_13</string>;Generic;false;false;;
Elk_Stag_13WF03;@VC_Elk_Stag_13WF03;;;<string key="VC_Elk_Stag_13WF03">Elk_Stag_13WF03</string>;Mallory;false;false;;
Elk_Stag_13WF05;@VC_Elk_Stag_13WF05;;;<string key="VC_Elk_Stag_13WF05">Elk_Stag_13WF05</string>;Sorrow;false;false;;
Elk_Stag_13WF07;@VC_Elk_Stag_13WF07;;;<string key="VC_Elk_Stag_13WF07">Elk_Stag_13WF07</string>;Upper;false;false;;
Elk_Stag_14;@VC_Elk_Stag_14;;;<string key="VC_Elk_Stag_14">Elk_Stag_14</string>;Generic;false;false;;
Elk_Stag_15;@VC_Elk_Stag_15;;;<string key="VC_Elk_Stag_15">Elk_Stag_15</string>;Generic;false;false;;
Elk_Stag_15EC01;@VC_Elk_Stag_15EC01;;;<string key="VC_Elk_Stag_15EC01">Elk_Stag_15EC01</string>;Upper;false;false;;
Elk_Stag_15EC04;@VC_Elk_Stag_15EC04;;;<string key="VC_Elk_Stag_15EC04">Elk_Stag_15EC04</string>;Upper;false;false;;
Elk_Stag_16;@VC_Elk_Stag_16;;;<string key="VC_Elk_Stag_16">Elk_Stag_16</string>;Generic;false;false;;
Elk_Stag_17;@VC_Elk_Stag_17;;;<string key="VC_Elk_Stag_17">Elk_Stag_17</string>;Generic;false;false;;
Elk_Stag_18;@VC_Elk_Stag_18;;;<string key="VC_Elk_Stag_18">Elk_Stag_18</string>;Generic;false;false;;
Elk_Stag_19;@VC_Elk_Stag_19;;;<string key="VC_Elk_Stag_19">Elk_Stag_19</string>;Generic;false;false;;
Elk_Stag_20;@VC_Elk_Stag_20;;;<string key="VC_Elk_Stag_20">Elk_Stag_20</string>;Generic;false;false;;
Elk_Stag_22;@VC_Elk_Stag_22;;;<string key="VC_Elk_Stag_22">Elk_Stag_22</string>;Generic;false;false;;
Elk_Stag_23;@VC_Elk_Stag_23;;;<string key="VC_Elk_Stag_23">Elk_Stag_23</string>;Generic;false;false;;
Elk_Stag_24;@VC_Elk_Stag_24;;;<string key="VC_Elk_Stag_24">Elk_Stag_24</string>;Generic;false;false;;
Elk_Stag_25;@VC_Elk_Stag_25;;;<string key="VC_Elk_Stag_25">Elk_Stag_25</string>;Generic;false;false;;
Elk_Stag_26;@VC_Elk_Stag_26;;;<string key="VC_Elk_Stag_26">Elk_Stag_26</string>;Generic;false;false;;
Elk_Stag_27;@VC_Elk_Stag_27;;;<string key="VC_Elk_Stag_27">Elk_Stag_27</string>;Generic;false;false;;
Elk_Stag_28;@VC_Elk_Stag_28;;;<string key="VC_Elk_Stag_28">Elk_Stag_28</string>;Generic;false;false;;
Elk_Stag_29;@VC_Elk_Stag_29;;;<string key="VC_Elk_Stag_29">Elk_Stag_29</string>;Generic;false;false;;
Elk_Stag_30;@VC_Elk_Stag_30;;;<string key="VC_Elk_Stag_30">Elk_Stag_30</string>;Generic;false;false;;
Elk_Stag_31;@VC_Elk_Stag_31;;;<string key="VC_Elk_Stag_31">Elk_Stag_31</string>;Generic;false;false;;
Elk_Stag_32;@VC_Elk_Stag_32;;;<string key="VC_Elk_Stag_32">Elk_Stag_32</string>;Generic;false;false;;
Elk_Stag_33;@VC_Elk_Stag_33;;;<string key="VC_Elk_Stag_33">Elk_Stag_33</string>;Generic;false;false;;
Elk_Stag_34;@VC_Elk_Stag_34;;;<string key="VC_Elk_Stag_34">Elk_Stag_34</string>;Generic;false;false;;
Elk_Stag_35;@VC_Elk_Stag_35;;;<string key="VC_Elk_Stag_35">Elk_Stag_35</string>;Generic;false;false;;
Elk_Stag_36;@VC_Elk_Stag_36;;;<string key="VC_Elk_Stag_36">Elk_Stag_36</string>;Generic;false;false;;
Elk_Stag_37;@VC_Elk_Stag_37;;;<string key="VC_Elk_Stag_37">Elk_Stag_37</string>;Generic;false;false;;
Elk_Stag_38;@VC_Elk_Stag_38;;;<string key="VC_Elk_Stag_38">Elk_Stag_38</string>;Generic;false;false;;
Elk_Stag_39;@VC_Elk_Stag_39;;;<string key="VC_Elk_Stag_39">Elk_Stag_39</string>;Generic;false;false;;
Elk_Stag_40;@VC_Elk_Stag_40;;;<string key="VC_Elk_Stag_40">Elk_Stag_40</string>;Generic;false;false;;
Elk_Stag_41;@VC_Elk_Stag_41;;;<string key="VC_Elk_Stag_41">Elk_Stag_41</string>;Generic;false;false;;
Elk_Stag_42;@VC_Elk_Stag_42;;;<string key="VC_Elk_Stag_42">Elk_Stag_42</string>;Generic;false;false;;
Elk_Stag_43;@VC_Elk_Stag_43;;;<string key="VC_Elk_Stag_43">Elk_Stag_43</string>;Generic;false;false;;
Elk_Stag_44;@VC_Elk_Stag_44;;;<string key="VC_Elk_Stag_44">Elk_Stag_44</string>;Generic;false;false;;
Elk_Stag_45;@VC_Elk_Stag_45;;;<string key="VC_Elk_Stag_45">Elk_Stag_45</string>;Generic;false;false;;
Elk_Stag_46;@VC_Elk_Stag_46;;;<string key="VC_Elk_Stag_46">Elk_Stag_46</string>;Generic;false;false;;
Elk_Stag_47;@VC_Elk_Stag_47;;;<string key="VC_Elk_Stag_47">Elk_Stag_47</string>;Generic;false;false;;
Elk_Stag_48;@VC_Elk_Stag_48;;;<string key="VC_Elk_Stag_48">Elk_Stag_48</string>;Generic;false;false;;
Elk_Stag_49;@VC_Elk_Stag_49;;;<string key="VC_Elk_Stag_49">Elk_Stag_49</string>;Generic;false;false;;
Elk_Stag_50;@VC_Elk_Stag_50;;;<string key="VC_Elk_Stag_50">Elk_Stag_50</string>;Generic;false;false;;
Elk_Stag_Corrupted_07SM03;@VC_Elk_Stag_Corrupted_07SM03;;;<string key="VC_Elk_Stag_Corrupted_07SM03">Elk_Stag_Corrupted_07SM03</string>;Warrift;false;false;;
Elk_Stag_Corrupted_07SM05a;@VC_Elk_Stag_Corrupted_07SM05a;;;<string key="VC_Elk_Stag_Corrupted_07SM05a">Elk_Stag_Corrupted_07SM05a</string>;Illurmin;false;false;;
Elk_Stag_Corrupted_07SM08;@VC_Elk_Stag_Corrupted_07SM08;;;<string key="VC_Elk_Stag_Corrupted_07SM08">Elk_Stag_Corrupted_07SM08</string>;Warrift;false;false;;
Elk_Stag_Strange_03GC04;@VC_Elk_Stag_Strange_03GC04;;;<string key="VC_Elk_Stag_Strange_03GC04">Elk_Stag_Strange_03GC04</string>;Tainted;false;false;;
Elk_Stag_Strange_07SM03;@VC_Elk_Stag_Strange_07SM03;;;<string key="VC_Elk_Stag_Strange_07SM03">Elk_Stag_Strange_07SM03</string>;Shattered;false;false;;
Elk_Stag_Strange_07SM07;@VC_Elk_Stag_Strange_07SM07;;;<string key="VC_Elk_Stag_Strange_07SM07">Elk_Stag_Strange_07SM07</string>;Shattered;false;false;;
Elk_Stag_Strange_07SM08;@VC_Elk_Stag_Strange_07SM08;;;<string key="VC_Elk_Stag_Strange_07SM08">Elk_Stag_Strange_07SM08</string>;Shattered;false;false;;
Elk_Strange;@VC_Elk_Strange;;;<string key="VC_Elk_Strange">Elk_Strange</string>;BASE;false;false;;
Elk_Strange_31;@VC_Elk_Strange_31;;;<string key="VC_Elk_Strange_31">Elk_Strange_31</string>;Generic;false;false;;
Elk_Strange_Named_08QP04;@VC_Elk_Strange_Named_08QP04;;;<string key="VC_Elk_Strange_Named_08QP04">Elk_Strange_Named_08QP04</string>;Corsairs_Rise;true;true;;
Enthralled;@VC_Enthralled;;;<string key="VC_Enthralled">Enthralled</string>;BASE;false;false;;
Eridanite;@VC_Eridanite;;;<string key="VC_Eridanite">Eridanite</string>;BASE;false;false;;
Eridanus;@VC_Eridanus;;;<string key="VC_Eridanus">Eridanus</string>;BASE;false;false;;
Evil_Knight_Bow;@VC_Evil_Knight_Bow;;;<string key="VC_Evil_Knight_Bow">Evil_Knight_Bow</string>;;false;false;;
Evil_Knight_Bow_04NW02;@VC_Evil_Knight_Bow_04NW02;;;<string key="VC_Evil_Knight_Bow_04NW02">Evil_Knight_Bow_04NW02</string>;Stonereach;true;false;;
Evil_Knight_Bow_09FL07;@VC_Evil_Knight_Bow_09FL07;;;<string key="VC_Evil_Knight_Bow_09FL07">Evil_Knight_Bow_09FL07</string>;Las_Torres;true;false;;
Evil_Knight_Bow_12MB01;@VC_Evil_Knight_Bow_12MB01;;;<string key="VC_Evil_Knight_Bow_12MB01">Evil_Knight_Bow_12MB01</string>;Porta_Maris;true;false;;
Evil_Knight_Bow_16;@VC_Evil_Knight_Bow_16;;;<string key="VC_Evil_Knight_Bow_16">Evil_Knight_Bow_16</string>;;false;false;;
Evil_Knight_Bow_17;@VC_Evil_Knight_Bow_17;;;<string key="VC_Evil_Knight_Bow_17">Evil_Knight_Bow_17</string>;;false;false;;
Evil_Knight_Bow_18;@VC_Evil_Knight_Bow_18;;;<string key="VC_Evil_Knight_Bow_18">Evil_Knight_Bow_18</string>;;false;false;;
Evil_Knight_Bow_19;@VC_Evil_Knight_Bow_19;;;<string key="VC_Evil_Knight_Bow_19">Evil_Knight_Bow_19</string>;;false;false;;
Evil_Knight_Bow_20;@VC_Evil_Knight_Bow_20;;;<string key="VC_Evil_Knight_Bow_20">Evil_Knight_Bow_20</string>;;false;false;;
Evil_Knight_Bow_21;@VC_Evil_Knight_Bow_21;;;<string key="VC_Evil_Knight_Bow_21">Evil_Knight_Bow_21</string>;;false;false;;
Evil_Knight_Bow_22;@VC_Evil_Knight_Bow_22;;;<string key="VC_Evil_Knight_Bow_22">Evil_Knight_Bow_22</string>;;false;false;;
