DamageID;WeaponCategory;IgnoreInvulnerable;NoReaction;IsRanged;IsAbility;AttackType;DamageType;Affliction;AddAffliction;AfflictionPercent;StatusEffect;EffectOnlyOnDamage;SurfaceImpactEffect;DeflectDamageID;CanCrit;Unblockable;AttackDealsNoDurability;NoHeadshot;NoBackstab;NoLegShots;CancelTargetHoming;DmgCoef;DmgCoefHead;DmgCoefCrit;DurabilityCostOverride;PowerLevel;BlockPowerLevel;CritPowerLevel;HitStun;BlockHitStun;CritHitStun;ImpactDistanceX;ImpactDistanceY;ImpactDistanceZ;ImpactDecayRate;BlockImpactDistanceX;BlockImpactDistanceY;BlockImpactDistanceZ;BlockImpactDecayRate;CritImpactDistanceX;CritImpactDistanceY;CritImpactDistanceZ;CritImpactDecayRate;AddDmg;StaggerDmgModifier;StaggerResistModifier;CritStaggerDmgModifier;HitRateDmgModifier;MaxHitRateDmgMod;CameraShakeID;TargetCameraShakeID;BlockCameraShakeID;BlockTargetCameraShakeID;CritCameraShakeID;CritTargetCameraShakeID;ImpactRating;BlockStaminaDmgMod;BlockAbsorptionModifier;LOSCheckVerticalAngleOffset;StunBreakoutIncrement;ThreatMultiplier;AddThreat;IsTaunt;TauntDuration;TauntThreatBoostPercentage;TauntMinimumThreatValue;UseAttackerPosForReaction
PistolAttack2;Pistol;0;0;true;false;Light;Thrust;;0;;;;Bullet;;false;false;;false;false;false;false;0.5;1.2999999523162842;;0;1;1;1;15;10;15;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;;;;;;0;1;1;0;1;1;0;false;0;0;0;false
Unarmed_Punch_Attack1;Unarmed;0;0;false;false;Light;Strike;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1;1.2999999523162842;;0;0;0;0;15;10;15;0;0.5;0;0.800000011920929;0;0;0;0;0;0.5;0;0.800000011920929;10;0;1;0;0;0;;;;;;;0;0;1;0;0;1;0;false;0;0;0;false
Unarmed_Punch_Attack2;Unarmed;0;0;false;false;Heavy;Strike;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1;1.2999999523162842;;0;0;0;0;25;25;30;0;1.25;0;0.800000011920929;0;0;0;0;0;1.25;0;0.800000011920929;15;0;1;0;0;0;;;;;;;0;0;1;0;0;1;0;false;0;0;0;false
Unarmed_Punch_Attack2_Charged;Unarmed;0;0;false;false;Heavy;Strike;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1;1.2999999523162842;;0;0;0;0;25;25;30;0;1.25;0;0.800000011920929;0;0;0;0;0;1.25;0;0.800000011920929;20;1.2999999523162842;1;0;0;0;;;;;;;0;1.2999999523162842;1;0;0;1;0;false;0;0;0;false
Unarmed_Punch_Attack3;Unarmed;0;0;false;false;Light;Strike;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1;1.2999999523162842;;0;0;0;0;15;10;15;0;1;0;0.800000011920929;0;0;0;0;0;1;0;0.800000011920929;0;0;1;0;0;0;;;;;;;2;0;1;0;0;1;0;false;0;0;0;false
Unarmed_Kick_Attack1;Unarmed;0;0;false;false;Heavy;Strike;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1;1.2999999523162842;;0;0;0;0;22;19;22;0;2;0;0.800000011920929;0;0;0;0;0;2;0;0.800000011920929;5;1;1;0;0;0;;;;;;;10;1;1;0;0;1;0;false;0;0;0;false
Unarmed_Kick_Attack2;Unarmed;0;0;false;false;Heavy;Strike;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1;1.2999999523162842;;0;0;0;0;22;19;22;0;1.25;0;0.800000011920929;0;0;0;0;0;1.25;0;0.800000011920929;5;1;1;0;0;0;;;;;;;10;1;1;0;0;1;0;false;0;0;0;false
BowAttack1;Bow;0;0;true;false;Light;Thrust;;0;;;;Bullet;;false;false;;false;false;false;false;1;1.2999999523162842;;0;0;0;0;15;12;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3499999940395355;1;0;0;0;;;;;;;0;0.3499999940395355;1;0;0;1;0;false;0;0;0;false
BowAttack2;Bow;0;0;true;false;Light;Thrust;;0;;;;Bullet;;false;false;;false;false;false;false;1.7000000476837158;1.2999999523162842;;0;0;0;0;15;12;15;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;;;;;;;0;2;1;0;0;1;0;false;0;0;0;false
BowAttackJumpBack;Bow;0;0;true;true;Light;Thrust;;0;;;;Bullet;;false;false;;false;false;false;false;1.25;1.2999999523162842;;0;1;1;1;15;12;15;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;;;;;;;0;2;1;0;1;1;0;false;0;0;0;false
BowAttackKnockBack;Bow_Heavy;0;0;true;true;Heavy;Thrust;;0;;;;Bullet;;false;false;;false;false;false;false;1.25;1.2999999523162842;;0;3;3;3;30;25;30;0;2;0;0.800000011920929;0;0.5;0;0.8500000238418579;0;2;0;0.800000011920929;0;1.25;1;0;0;0;;;;;;;0;1.25;1;0;1;1;0;false;0;0;0;false
Bow_RapidAttack_Standard;Bow;0;0;true;false;Light;Thrust;;0;;;;Bullet;;false;false;;false;false;false;false;1;1.2999999523162842;;0;0;0;0;15;12;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3499999940395355;1;0;0;0;;;;;;;0;0.3499999940395355;1;0;0;1;0;false;0;0;0;false
Bow_RapidAttack_KnockBack;Bow_Heavy;0;0;true;true;Heavy;Thrust;;0;;;;Bullet;;false;false;;false;false;false;false;1.25;1.2999999523162842;;0;3;3;3;30;25;30;0;2;0;0.800000011920929;0;0.5;0;0.8500000238418579;0;2;0;0.800000011920929;0;1.25;1;0;0;0;;;;;;;0;1.25;1;0;1;1;0;false;0;0;0;false
BowAttack_Hipshot;Bow;0;0;true;false;Light;Thrust;;0;;;;Bullet;;false;false;;false;false;false;false;0.800000011920929;1.2999999523162842;;0;0;0;0;15;12;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001192092896;1;0;0;0;;;;;;;0;0.30000001192092896;1;0;0;1;0;false;0;0;0;false
Bow_Gunbutt;Bow_Heavy;0;0;false;false;Light;Strike;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;0.5;1.2999999523162842;;0;3;3;3;30;25;30;0;3;0;0.800000011920929;0;0.5;0;0.8500000238418579;0;3;0;0.800000011920929;0;0.800000011920929;1;0;0;0;Small;Small;Small;Small;Large_short;Large_short;3;0.800000011920929;1;0;1;1;0;false;0;0;0;false
Bow_PoisonShot;Bow;0;0;true;true;Light;Thrust;;0;;;;Bullet;;false;false;;true;false;false;false;0.5;1.2999999523162842;;0;0;0;0;15;12;15;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;;;;;;0;1;1;0;0;1;0;false;0;0;0;false
Bow_PoisonShotCloud;Bow;0;0;true;true;Light;Nature;;0;;;;Bullet;;false;false;;false;false;false;false;0;1.2999999523162842;;0;0;0;0;15;12;15;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;;;;;;0;1;1;0;0;1;0;false;0;0;0;false
Bow_Gunbutt_Large;Bow_Heavy;0;0;false;false;Light;Strike;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;0.5;1.2999999523162842;;0;3;3;3;30;25;30;0;4;0;0.800000011920929;0;0.5;0;0.8500000238418579;0;4;0;0.800000011920929;0;0.800000011920929;1;0;0;0;Small;Small;Small;Small;Large_short;Large_short;3;0.800000011920929;1;0;1;1;0;false;0;0;0;false
Bow_Smoke_Attack;Bow;0;0;true;true;Light;Thrust;;0;;;;Bullet;;false;false;;false;false;false;false;0.5;1.2999999523162842;;0;0;0;0;15;12;15;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;;;;;;0;1;1;0;0;1;0;false;0;0;0;false
Bow_RainOfArrows_Attack;Bow_Heavy;0;0;true;true;Light;Thrust;;0;;;;Bullet;;false;false;;true;false;false;false;1.5;1.2999999523162842;;0;0;0;0;15;12;15;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;;;;;;0;1;1;0;0;1;0;false;0;0;0;false
Bow_RainOfArrows_Attack_Slow;Bow_Heavy;0;0;true;true;Light;Thrust;;0;;Bow_RainOfArrows_Slow;;Bullet;;false;false;;true;false;false;false;1.5;1.2999999523162842;;0;0;0;0;15;12;15;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;;;;;;0;1;1;0;0;1;0;false;0;0;0;false
Bow_Penetrating_Attack;Bow_Heavy;0;0;true;true;Light;Thrust;;0;;;;Bullet;;false;false;;false;false;false;false;1.5;1.2999999523162842;;0;2;2;2;25;20;25;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;1;0;0;0;;;;;;;0;1.5;1;0;1;1;0;false;0;0;0;false
Bow_Penetrating_AttackA1;Bow_Heavy;0;0;true;true;Light;Thrust;;0;;;;Bullet;;false;false;;false;false;false;false;1.5750000476837158;1.2999999523162842;;0;2;2;2;25;20;25;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;1;0;0.10000000149011612;0.5;;;;;;;0;1.5;1;0;1;1;0;false;0;0;0;false
Bow_Penetrating_AttackA2;Bow_Heavy;0;0;true;true;Light;Thrust;;0;;;;Bullet;;false;false;;false;false;false;false;1.649999976158142;1.2999999523162842;;0;2;2;2;25;20;25;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;1;0;-0.10000000149011612;-0.5;;;;;;;0;1.5;1;0;1;1;0;false;0;0;0;false
Bow_Spread_Shot;Bow;0;0;true;false;Light;Thrust;;0;;;;Bullet;;false;false;;true;false;false;false;0.5;1.2999999523162842;;0;0;0;0;15;12;15;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;;;;;;0;1;1;0;0;1;0;false;0;0;0;false
vin;Wand;0;0;false;false;Light;Standard;;0;;;;Bullet;;false;false;;false;false;false;false;1;1.2999999523162842;;0;0;0;0;15;12;15;0;0.10000000149011612;0;0.800000011920929;0;0;0;0;0;0.10000000149011612;0;0.800000011920929;0;1;1;0;0;0;;;;;;;0;1;1;0;0;1;0;false;0;0;0;false
GreatAxe_PrimaryAttack;GreatAxe;0;0;false;false;Light;Slash;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1;1.2999999523162842;;0;0;0;0;15;15;15;0;0.5;0;0.8500000238418579;0;0;0;0.8500000238418579;0;0.5;0;0.800000011920929;0;0.4000000059604645;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;3;0.4000000059604645;1.2000000476837158;0;0;1;0;false;0;0;0;false
GreatAxe_HeavyAttack;GreatAxe;0;0;false;false;Heavy;Slash;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1.2000000476837158;1.2999999523162842;;0;0;0;0;25;25;25;0;0.5;0;0.8999999761581421;0;0.5;0;0.8500000238418579;0;0.5;0;0.8999999761581421;0;1.850000023841858;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;4;1.850000023841858;1;0;0;1;0;false;0;0;0;false
GreatAxe_HeavyAttack_PullD;GreatAxe;0;0;false;false;Heavy;Slash;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1.2000000476837158;1.2999999523162842;;0;0;0;0;33;33;33;0;0;0;0.8999999761581421;0;0;0;0.8500000238418579;0;0;0;0.8999999761581421;0;1.850000023841858;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;4;1.850000023841858;1;0;0;1;0;false;0;0;0;false
GreatAxe_HeavyAttack_Pull;GreatAxe;0;0;false;false;Heavy;Slash;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1.2000000476837158;1.2999999523162842;;0;0;0;0;25;25;25;0;-1;0;0.8999999761581421;0;0;0;0.8500000238418579;0;-1;0;0.8999999761581421;0;1.850000023841858;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;4;1.850000023841858;1;0;0;1;0;false;0;0;0;false
GreatAxe_HeavyAttack_Pull_RP2;GreatAxe;0;0;false;false;Heavy;Slash;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1.2000000476837158;1.2999999523162842;;0;0;0;0;33;33;33;0;-1;0;0.8999999761581421;0;0;0;0.8500000238418579;0;-1;0;0.8999999761581421;0;1.850000023841858;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;4;1.850000023841858;1;0;0;1;0;false;0;0;0;false
GreatAxe_HeavyAttack_Charged;GreatAxe;0;0;false;false;Heavy;Slash;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1.600000023841858;1.2999999523162842;;0;0;0;0;25;25;25;0;1.25;0;0.8999999761581421;0;0.5;0;0.8500000238418579;0;1.25;0;0.8999999761581421;0;2.4000000953674316;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;4;2.4000000953674316;1;0;0;1;0;false;0;0;0;false
GreatAxe_HeavyAttack_Charged_PullD;GreatAxe;0;0;false;false;Heavy;Slash;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1.600000023841858;1.2999999523162842;;0;0;0;0;33;33;33;0;0;0;0.8999999761581421;0;0;0;0.8500000238418579;0;0;0;0.8999999761581421;0;2.4000000953674316;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;4;2.4000000953674316;1;0;0;1;0;false;0;0;0;false
GreatAxe_Attack1_Run;GreatAxe;0;0;false;false;Light;Slash;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1.5;1.2999999523162842;;0;5;2;5;35;15;35;0;2.5;0;0.8500000238418579;0;0;0;0.800000011920929;0;2.5;0;0.8500000238418579;0;1;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;4;1;1.100000023841858;0;1;1;0;false;0;0;0;false
GreatAxe_Attack3_Spin1;GreatAxe;0;0;false;false;Ability;Slash;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1;1.2999999523162842;;0;2;2;2;30;20;30;0;1.25;0;0.8500000238418579;0;0;0;0.8500000238418579;0;1.25;0;0.8500000238418579;0;0.699999988079071;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;3;0.699999988079071;1;0;1;1;0;false;0;0;0;false
GreatAxe_Attack3_SpinFinish;GreatAxe;0;0;false;false;Ability;Slash;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1.25;1.2999999523162842;;0;4;4;4;50;40;50;0;4;0;0.8500000238418579;0;1.5;0;0.8999999761581421;0;4;0;0.8500000238418579;0;0.699999988079071;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;3;0.699999988079071;1;0;1;1;0;false;0;0;0;false
GreatAxe_Whirlwind;GreatAxe;0;0;false;false;Ability;Slash;;0;;;;Bullet;Deflect_Default;false;false;;false;true;false;false;0.5;1;;0;0;0;0;15;10;15;0;0.25;0;0.8500000238418579;0;0;0;0.8500000238418579;0;0.25;0;0.8500000238418579;0;0.25;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;3;0.25;1;0;0;1;0;false;0;0;0;false
GreatAxe_Engage1;GreatAxe;0;0;false;false;Ability;Slash;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1.2000000476837158;1.2999999523162842;;0;0;2;0;23;18;23;0;0.25;0;0.8500000238418579;0;0;0;0.8500000238418579;0;0.25;0;0.8500000238418579;0;1.399999976158142;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;3;1.399999976158142;1;0;0;1;0;false;0;0;0;false
GreatAxe_Engage2;GreatAxe;0;0;false;false;Ability;Slash;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1.2999999523162842;1.2999999523162842;;0;0;2;0;25;20;25;0;0.25;0;0.8500000238418579;0;0;0;0.8500000238418579;0;0.25;0;0.8500000238418579;0;1.399999976158142;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;3;1.399999976158142;1;0;0;1;0;false;0;0;0;false
GreatAxe_Engage3;GreatAxe;0;0;false;false;Ability;Slash;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1.399999976158142;1.2999999523162842;;0;0;2;0;27;22;27;0;0.25;0;0.8500000238418579;0;0;0;0.8500000238418579;0;0.25;0;0.8500000238418579;0;1.399999976158142;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;3;1.399999976158142;1;0;0;1;0;false;0;0;0;false
GreatAxe_Engage_Detect;GreatAxe;0;0;false;false;Ability;Slash;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1.0099999904632568;1.2999999523162842;;0;0;2;0;21;14;25;0;0.25;0;0.8500000238418579;0;0;0;0.8500000238418579;0;0.25;0;0.8500000238418579;0;1.399999976158142;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;3;1.399999976158142;1;0;0;1;0;false;0;0;0;false
GreatAxe_Engage_Swing1;GreatAxe;0;0;false;false;Ability;Slash;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1.399999976158142;1.2999999523162842;;0;0;2;0;23;18;28;0;0.25;0;0.8500000238418579;0;0;0;0.8500000238418579;0;0.25;0;0.8500000238418579;0;1.399999976158142;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;3;1.399999976158142;1;0;0;1;0;false;0;0;0;false
GreatAxe_Engage_Swing2;GreatAxe;0;0;false;false;Ability;Slash;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1.5;1.2999999523162842;;0;0;2;0;25;20;30;0;0.25;0;0.8500000238418579;0;0;0;0.8500000238418579;0;0.25;0;0.8500000238418579;0;1.399999976158142;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;3;1.399999976158142;1;0;0;1;0;false;0;0;0;false
GreatAxe_Engage_Swing3;GreatAxe;0;0;false;false;Ability;Slash;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1.649999976158142;1.2999999523162842;;0;0;2;0;27;22;32;0;0.25;0;0.8500000238418579;0;0;0;0.8500000238418579;0;0.25;0;0.8500000238418579;0;1.399999976158142;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;3;1.399999976158142;1;0;0;1;0;false;0;0;0;false
GreatAxe_Executioner;GreatAxe;0;0;false;false;Ability;Slash;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;2;1.2999999523162842;;0;0;5;0;35;25;35;0;1;0;0.8500000238418579;0;0.5;0;0.8500000238418579;0;1;0;0.8500000238418579;0;2;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;3;2;1;0;0;1;0;false;0;0;0;false
GreatAxe_Executioner_Startup;GreatAxe;0;0;false;false;Ability;Slash;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;0.75;1.2999999523162842;;0;0;2;0;25;20;30;0;0.25;0;0.8500000238418579;0;0.25;0;0.8500000238418579;0;0.25;0;0.8500000238418579;0;0.699999988079071;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;3;0.699999988079071;1;0;0;1;0;false;0;0;0;false
GreatAxe_JudgementsReach;GreatAxe;0;0;false;false;Ability;Slash;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1.100000023841858;1.2999999523162842;;0;1;1;1;15;10;15;0;-2;0;0.800000011920929;0;-2;0;0.800000011920929;0;-2;0;0.800000011920929;0;0.699999988079071;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;3;0.699999988079071;1;0;1;1;0;true;4;0.15000000596046448;1500;false
GreatAxe_JudgementsReach_Pull;GreatAxe;0;0;false;false;Ability;Slash;;0;;;;;Deflect_Default;false;false;;false;false;false;false;0;1.2999999523162842;;0;2;2;2;25;25;25;0;-2;0;0.800000011920929;0;-2;0;0.800000011920929;0;-2;0;0.800000011920929;0;0.699999988079071;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;3;0.699999988079071;1;0;1;1;0;true;4;0.15000000596046448;1500;false
GreatAxe_JudgementsReach_Pull_RP2;GreatAxe;0;0;false;false;Ability;Slash;;0;;;;;Deflect_Default;false;false;;false;false;false;false;0;1.2999999523162842;;0;2;2;2;33;33;33;0;-2;0;0.800000011920929;0;-2;0;0.800000011920929;0;-2;0;0.800000011920929;0;0.699999988079071;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;3;0.699999988079071;1;0;1;1;0;true;4;0.15000000596046448;1500;false
GreatAxe_JudgementsReach_upgrade;GreatAxe;0;0;false;false;Ability;Slash;;0;;;;;Deflect_Default;false;false;;false;false;false;false;0;1.2999999523162842;;0;2;2;2;25;25;25;0;-4;0;0.800000011920929;0;-4;0;0.800000011920929;0;-4;0;0.800000011920929;0;0.699999988079071;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;3;0.699999988079071;1;0;1;1;0;true;4;0.15000000596046448;1500;false
GreatAxe_JudgementsReach_upgrade_RP2;GreatAxe;0;0;false;false;Ability;Slash;;0;;;;;Deflect_Default;false;false;;false;false;false;false;0;1.2999999523162842;;0;2;2;2;33;33;33;0;-4;0;0.800000011920929;0;-4;0;0.800000011920929;0;-4;0;0.800000011920929;0;0.699999988079071;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;3;0.699999988079071;1;0;1;1;0;true;4;0.15000000596046448;1500;false
GreatAxe_JudgementsReach_upgrade2;GreatAxe;0;0;false;false;Ability;Slash;;0;;;;;Deflect_Default;false;false;;false;false;false;false;0;1.2999999523162842;;0;2;2;2;25;25;25;0;-6;0;0.800000011920929;0;-6;0;0.800000011920929;0;-6;0;0.800000011920929;0;0.699999988079071;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;3;0.699999988079071;1;0;1;1;0;true;4;0.15000000596046448;1500;false
GreatAxe_JudgementsReach_upgrade2_RP2;GreatAxe;0;0;false;false;Ability;Slash;;0;;;;;Deflect_Default;false;false;;false;false;false;false;0;1.2999999523162842;;0;2;2;2;33;33;33;0;-6;0;0.800000011920929;0;-6;0;0.800000011920929;0;-6;0;0.800000011920929;0;0.699999988079071;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;3;0.699999988079071;1;0;1;1;0;true;4;0.15000000596046448;1500;false
GreatAxe_JudgementsReach_FA;GreatAxe;0;0;false;false;Ability;Slash;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1.149999976158142;1.2999999523162842;;0;2;2;2;25;20;30;0;0;0;0.800000011920929;0;0;0;0.800000011920929;0;0;0;0.800000011920929;0;0.699999988079071;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;3;0.699999988079071;1;0;1;1;0;false;0;0;0;false
GreatAxe_Maelstrom;GreatAxe;0;0;false;false;Ability;Slash;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1.100000023841858;1.2999999523162842;;0;0;0;0;25;25;25;0;-1.5;0;0.800000011920929;0;-1.5;0;0.800000011920929;0;-1.5;0;0.800000011920929;0;1;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;3;1;1;0;0;1;0;false;0;0;0;false
GreatAxe_Maelstrom_RP2;GreatAxe;0;0;false;false;Ability;Slash;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1.100000023841858;1.2999999523162842;;0;0;0;0;33;33;33;0;-1.5;0;0.800000011920929;0;-1.5;0;0.800000011920929;0;-1.5;0;0.800000011920929;0;1;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;3;1;1;0;0;1;0;false;0;0;0;false
GreatAxe_Maelstrom_Reach;GreatAxe;0;0;false;false;Ability;Slash;;0;;;;;Deflect_Default;false;false;;false;false;false;false;1.100000023841858;1.2999999523162842;;0;0;0;0;25;25;25;0;-2;0;0.800000011920929;0;-2;0;0.800000011920929;0;-2;0;0.800000011920929;0;1;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;3;1;1;0;0;1;0;false;0;0;0;false
GreatAxe_Maelstrom_Reach_RP2;GreatAxe;0;0;false;false;Ability;Slash;;0;;;;;Deflect_Default;false;false;;false;false;false;false;1.100000023841858;1.2999999523162842;;0;0;0;0;33;33;33;0;-2;0;0.800000011920929;0;-2;0;0.800000011920929;0;-2;0;0.800000011920929;0;1;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;3;1;1;0;0;1;0;false;0;0;0;false
GreatAxe_Maelstrom_NoReprieve;GreatAxe;0;0;false;false;Ability;Slash;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1.100000023841858;1.2999999523162842;;0;0;0;0;25;25;25;0;0;0;0.800000011920929;0;0;0;0.800000011920929;0;0;0;0.800000011920929;0;1;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;3;1;1;0;0;1;0;false;0;0;0;false
GreatAxe_Maelstrom_NoReprieve_RP2;GreatAxe;0;0;false;false;Ability;Slash;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1.100000023841858;1.2999999523162842;;0;0;0;0;33;33;33;0;0;0;0.800000011920929;0;0;0;0.800000011920929;0;0;0;0.800000011920929;0;1;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;3;1;1;0;0;1;0;false;0;0;0;false
GreatAxe_GravityWell;GreatAxe;0;0;false;false;Ability;Slash;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;0.9900000095367432;1.2999999523162842;;0;0;0;0;25;20;30;0;0.5;0;0.8500000238418579;0;0;0;0.8500000238418579;0;0.5;0;0.8500000238418579;0;0.699999988079071;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;3;0.699999988079071;1;0;0;1;0;false;0;0;0;false
GreatAxe_GravityWell_Vortex;GreatAxe;0;0;false;false;Ability;Corruption;;0;;GreatAxe_Vortex;;;Deflect_Default;false;false;;true;false;false;false;0;1.2999999523162842;;0;0;0;0;25;20;25;0;-1.2999999523162842;0;0.8999999761581421;0;-1.2999999523162842;0;0.8999999761581421;0;-1.2999999523162842;0;0.8999999761581421;0;0.699999988079071;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;3;0.699999988079071;1;0;0;1;50;false;0;0;0;false
GreatAxe_GravityWell_Burst;GreatAxe;0;0;false;false;Ability;Corruption;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1.25;1.2999999523162842;;0;0;0;0;25;20;30;0;0.5;0;0.30000001192092896;0;0.5;0;0.30000001192092896;0;0.5;0;0.30000001192092896;0;1.5;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;3;1.5;1;0;0;1;0;false;0;0;0;false
GreatAxe_GravityWell_Burst_Perk;GreatAxe;0;0;false;false;Ability;Corruption;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1.25;1.2999999523162842;;0;0;0;0;25;20;30;0;0.5;0;0.30000001192092896;0;0.5;0;0.30000001192092896;0;0.5;0;0.30000001192092896;0;1.5;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;3;1.5;1;0;0;1;0;false;0;0;0;false
GreatAxe_ExhaustedAttack;GreatAxe;0;0;false;false;Light;Slash;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;0.5;1.2999999523162842;;0;3;3;3;30;20;30;0;3;0;0.8500000238418579;0;0.5;0;0;0;3;0;0.8500000238418579;0;0.20000000298023224;1;0;0;10;Small;Small;Small;Small;Large_short;Large_short;-1;0.20000000298023224;1;0;1;1;0;false;0;0;0;false
Warhammer_PrimaryAttack;Warhammer;0;0;false;false;Light;Strike;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1;1.2999999523162842;;0;0;0;0;15;10;20;0;0.30000001192092896;0;0.6000000238418579;0;0.30000001192092896;0;0;0;0.30000001192092896;0;0.6000000238418579;0;0.4000000059604645;1;0;0;0;Large_short;Large_short;Large_short;Large_short;Large_short;Large_short;3;0.4000000059604645;1.2000000476837158;0;0;1;0;false;0;0;0;false
