StatusID;DisplayName;Description;EffectCategories;PlaceholderIcon;ShowInUITray;ShowTextInDamageNumbers;FxScriptOn;FxScriptOff;ShouldRefreshFxScript;WeaponEffectType;Notification;DisableTelemetry;IsClientPredicted;PotencyPerLevel;BaseDuration;TickRate;DelayInitialTick;TickCondition;OnTickStatusEffect;KeepOnTickEffectOnEnd;StopOnHitCount;HitCondition;RequireReaction;OnStackStatusEffect;AddOnStackSize;AddOnStackSizeComparison;HealThreatMultiplier;ScaleAmountOverTime;ScaleAmountOverTimeMin;ScaleAmountOverTimeMax;DamageSkipsDeathsDoor;Health;HealthMin;HealthModifierPercent;HealthModifierDamageBased;UseHealScalingValue;HealScalingValueMultiplier;StaminaDamageModifier;ManaModifierDamageBased;DamageType;CritChanceModifier;CritDamageModifier;OnEndStatusEffect;CastSpell;TargetOwnsSpell;UseSourceWeaponForSpell;FromAlchemy;FromSpell;NoHealthRegen;HealMod;MaxHealthMod;HealthRate;CoreTempMod;TempMod;Stamina;StaminaRate;Mana;ManaRate;Food;FoodBurn;Drink;DrinkBurn;Encumbrance;ItemClassWeightMods;XPIncreases;AzothMod;FactionReputationMod;FactionTokensMod;EXPLogging;EXPMining;EXPHarvesting;EXPSkinning;EXPSmelting;EXPWoodworking;EXPLeatherworking;EXPWeaving;EXPStonecutting;GrantSanctuary;NoSprint;NoRun;NoDodge;NoNav;Silenced;Stunned;RemoveOnDeath;RemoveOnDeathsDoor;RemoveOnRespawn;RemoveOnGameModeExit;IgnoreDiminishingReturns;OnlyChangeOwnedStatusEffects;Afflictions;OnHitAffixes;EquipAbility;UseSourceWeaponForAbilityEffect;IsNegative;RespecTradeskills;RespecAttributes;EffectDurationMods;EffectPotencyMods;RemoveStatusEffects;RemoveStatusEffectCategories;GlobalRollMod;FishingLineStrength;FishSizeRollModifier;MODConstitution;MODFocus;MODStrength;MODDexterity;MODIntelligence;MGSArcana;MGSWeaponsmithing;MGSJewelcrafting;MGSEngineering;MGSArmoring;MaxGSArcana;MaxGSWeaponsmithing;MaxGSJewelcrafting;MaxGSEngineering;MaxGSArmoring;ROLCooking;ROLWeaving;ROLStonecutting;ROLSmelting;ROLLeatherworking;ROLWoodworking;ROLLogging;ROLMining;ROLSkinning;ROLHarvesting;ROLFishing;MULTLogging;MULTMining;MULTSkinning;MULTHarvesting;MULTFishing;EFFLogging;EFFMining;EFFSkinning;EFFHarvesting;INSLogging;INSMining;INSSkinning;INSHarvesting;ABSStandard;ABSSiege;ABSStrike;ABSSlash;ABSThrust;ABSArcane;ABSFire;ABSIce;ABSNature;ABSLightning;ABSCorruption;ABSVitalsCategory;RESPoison;RESDisease;RESBleed;RESFrostbite;RESCurse;RESBlight;BLAStandard;BLASiege;BLAStrike;BLASlash;BLAThrust;BLAArcane;BLAFire;BLAIce;BLALightning;BLACorruption;ABAPoison;ABADisease;ABABleed;ABAFrostbite;ABACurse;ABABlight;WKNStandard;WKNSiege;WKNStrike;WKNSlash;WKNThrust;WKNArcane;WKNFire;WKNIce;WKNNature;WKNLightning;WKNCorruption;DMGStandard;DMGSiege;DMGStrike;DMGSlash;DMGThrust;DMGArcane;DMGFire;DMGIce;DMGNature;DMGLightning;DMGCorruption;DMGVitalsCategory;AFAPoison;AFADisease;AFABleed;AFAFrostbite;AFACurse;AFABlight;StackDuration;DurationMax;InheritDuration;InheritTotalDuration;RefreshDuration;StackMax;InitialStackSize;RemoveUnappliedStacks;PotencyMax;DontReplaceStack;MoveSpeedMod;SprintSpeedMod;FastTravelEncumbranceMod;GameEventId;HealRewardGameEventId;HealRewardThreshold;WeaponMasteryCategoryId;UIPriority;UiNameplatePriority;ShowInNameplates;ShowTextInNameplates;OverrideOtherNameplateText;HidesOtherStatusEffectIcons;DynamicModelScaleFactor;DynamicModelScaleRampTimeSecs;SpawnSlice;DisableSupportContributionRewards;BlockMultipleEffectsFromSameSource;AllowSelfOnlyAsSourceForAbilities;IgnoreInvulnerable;NotCombatAction 
FoodInitialRecoveryT1;@FoodInitialRecoveryT1_Mastername;;FoodInitialRecovery;SE_HealT3;true;true;;;;;;;;0;20;1;;;;;1;OnHitTaken;false;;;;;;;;;40;;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;0;;;;;;;;;;0;0;;;;;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;;;;1;;1;;;;;;;;;;0;0;false;;;;;;;;;;;
FoodInitialRecoveryT2;@FoodInitialRecoveryT2_Mastername;;FoodInitialRecovery;SE_HealT3;true;true;;;;;;;;0;20;1;;;;;1;OnHitTaken;false;;;;;;;;;60;;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;0;;;;;;;;;;0;0;;;;;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;;;;1;;1;;;;;;;;;;0;0;false;;;;;;;;;;;
FoodInitialRecoveryT3;@FoodInitialRecoveryT3_Mastername;;FoodInitialRecovery;SE_HealT3;true;true;;;;;;;;0;20;1;;;;;1;OnHitTaken;false;;;;;;;;;100;;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;0;;;;;;;;;;0;0;;;;;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;;;;1;;1;;;;;;;;;;0;0;false;;;;;;;;;;;
FoodInitialRecoveryT4;@FoodInitialRecoveryT4_Mastername;;FoodInitialRecovery;SE_HealT3;true;true;;;;;;;;0;20;1;;;;;1;OnHitTaken;false;;;;;;;;;150;;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;0;;;;;;;;;;0;0;;;;;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;;;;1;;1;;;;;;;;;;0;0;false;;;;;;;;;;;
FoodInitialRecoveryT5;@FoodInitialRecoveryT5_Mastername;;FoodInitialRecovery;SE_HealT3;true;true;;;;;;;;0;20;1;;;;;1;OnHitTaken;false;;;;;;;;;220;;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;0;;;;;;;;;;0;0;;;;;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;;;;1;;1;;;;;;;;;;0;0;false;;;;;;;;;;;
FoodRecoveryT1;@FoodRecoveryT1_Mastername;@FoodRecoveryT1_Description;Buff+Recovery;SE_WellFed;true;true;;;;;;;;0;1200;2.5;;;;;0;;false;;;;;;;;;0;;0.009999999776482582;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;;;;;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;;;;1;;0;;;;;;;;;;3;3;false;;;;;;;;;;;
FoodRecoveryT2;@FoodRecoveryT2_Mastername;@FoodRecoveryT2_Description;Buff+Recovery;SE_WellFed;true;true;;;;;;;;0;1500;2.5;;;;;0;;false;;;;;;;;;0;;0.009999999776482582;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;;;;;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;;;;1;;0;;;;;;;;;;3;3;false;;;;;;;;;;;
FoodRecoveryT3;@FoodRecoveryT3_Mastername;@FoodRecoveryT3_Description;Buff+Recovery;SE_WellFed;true;true;;;;;;;;0;1800;2.5;;;;;0;;false;;;;;;;;;0;;0.009999999776482582;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;;;;;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;;;;1;;0;;;;;;;;;;3;3;false;;;;;;;;;;;
FoodRecoveryT4;@FoodRecoveryT4_Mastername;@FoodRecoveryT4_Description;Buff+Recovery;SE_WellFed;true;true;;;;;;;;0;2100;2.5;;;;;0;;false;;;;;;;;;0;;0.009999999776482582;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;;;;;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;;;;1;;0;;;;;;;;;;3;3;false;;;;;;;;;;;
FoodRecoveryT5;@FoodRecoveryT5_Mastername;@FoodRecoveryT5_Description;Buff+Recovery;SE_WellFed;true;true;;;;;;;;0;2400;2.5;;;;;0;;false;;;;;;;;;0;;0.009999999776482582;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;;;;;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;;;;1;;0;;;;;;;;;;3;3;false;;;;;;;;;;;
FoodCorruptedT1;@FoodCorruptedT1_MasterName;@FoodCorruptedT1_Description;Buff+Family+Fortify;SE_CorruptedWardT1;true;true;;;;;;;;0;1200;2.5;;;;;0;;false;;;;;;;;;0;;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;;;;;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;Corrupted=.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;;;;1;;0;;;;;;;;;;3;3;false;;;;;;;;;;;
FoodLostT1;@FoodLostT1_MasterName;@FoodLostT1_Description;Buff+Family+Fortify;SE_LostWardT1;true;true;;;;;;;;0;1200;2.5;;;;;0;;false;;;;;;;;;0;;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;;;;;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;Wraith=.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;;;;1;;0;;;;;;;;;;3;3;false;;;;;;;;;;;
FoodAngryEarthT1;@FoodAngryEarthT1_MasterName;@FoodAngryEarthT1_Description;Buff+Family+Fortify;SE_AngryEarthWardT1;true;true;;;;;;;;0;1200;2.5;;;;;0;;false;;;;;;;;;0;;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;;;;;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;AngryEarth=.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;;;;1;;0;;;;;;;;;;3;3;false;;;;;;;;;;;
FoodBeastT1;@FoodBeastT1_MasterName;@FoodBeastT1_Description;Buff+Family+Fortify;SE_BeastWardT1;true;true;;;;;;;;0;1200;2.5;;;;;0;;false;;;;;;;;;0;;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;;;;;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;Beast=.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;;;;1;;0;;;;;;;;;;3;3;false;;;;;;;;;;;
FoodAncientT1;@FoodAncientT1_MasterName;@FoodAncientT1_Description;Buff+Family+Fortify;SE_AncientWardT1;true;true;;;;;;;;0;1200;2.5;;;;;0;;false;;;;;;;;;0;;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;;;;;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;Ancient=.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;;;;1;;0;;;;;;;;;;3;3;false;;;;;;;;;;;
FoodManaT1;@FoodManaT1_MasterName;@FoodManaT1_Description;Buff+Recovery;SE_ManaRecoveryT1;true;true;;;;;;;;0;1200;1;;;;;0;;false;;;;;;;;;0;;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0.10000000149011612;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;;;;;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;;;;1;;0;;;;;;;;;;3;3;false;;;;;;;;;;;
FoodDefenseT1;@FoodDefenseT1_MasterName;@FoodDefenseT1_Effect_Tooltip;Buff+Recovery;SE_StaminaRecoveryT1;true;true;;;;;;;;0;1200;2.5;;;;;0;;false;;;;;;;;;0;;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0.15000000596046448;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;;;;;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;;;;1;;0;;;;;;;;;;3;3;false;;;;;;;;;;;
FoodWeaponsmithT1;@FoodWeaponsmithT1_MasterName;@FoodWeaponsmithT1_Description;Buff+TradeSkill;SE_WpnsmthGearScoreT1;true;true;;;;;;;;0;1200;2.5;;;;;0;;false;;;;;;;;;0;;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;;;;;0;;;0;0;0;0;0;0;5;0;0;0;0;5;0;0;0;0;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;;;;1;;0;;;;;;;;;;3;3;false;;;;;;;;;;;
FoodJewelcrafterT1;@FoodJewelcrafterT1_MasterName;@FoodJewelcrafterT1_Description;Buff+TradeSkill;SE_JewelcrafterGearScoreT1;true;true;;;;;;;;0;1200;2.5;;;;;0;;false;;;;;;;;;0;;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;;;;;0;;;0;0;0;0;0;0;0;5;0;0;0;0;5;0;0;0;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;;;;1;;0;;;;;;;;;;3;3;false;;;;;;;;;;;
FoodEngineerT1;@FoodEngineerT1_MasterName;@FoodEngineerT1_Description;Buff+TradeSkill;SE_EngineerGearScoreT1;true;true;;;;;;;;0;1200;2.5;;;;;0;;false;;;;;;;;;0;;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;;;;;0;;;0;0;0;0;0;0;0;0;5;0;0;0;0;5;0;0;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;;;;1;;0;;;;;;;;;;3;3;false;;;;;;;;;;;
FoodArcanistT1;@FoodArcanistT1_MasterName;@FoodArcanistT1_Description;Buff+TradeSkill;SE_ArcanistGearScoreT1;true;true;;;;;;;;0;1200;2.5;;;;;0;;false;;;;;;;;;0;;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;;;;;0;;;0;0;0;0;0;5;0;0;0;0;5;0;0;0;0;0;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;;;;1;;0;;;;;;;;;;3;3;false;;;;;;;;;;;
FoodArmorerT1;@FoodArmorerT1_MasterName;@FoodArmorerT1_Description;Buff+TradeSkill;SE_ArmorerGearScoreT1;true;true;;;;;;;;0;1200;2.5;;;;;0;;false;;;;;;;;;0;;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;;;;;0;;;0;0;0;0;0;0;0;0;0;5;0;0;0;0;5;0;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;;;;1;;0;;;;;;;;;;3;3;false;;;;;;;;;;;
FoodMinerT1;@FoodMinerT1_MasterName;@FoodMinerT1_Description;Buff+TradeSkill;SE_MiningBonusT1;true;true;;;;;;;;0;1200;2.5;;;;;0;;false;;;;;;;;;0;;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;;;;;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;1000;0;0;0;0;0;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;;;;1;;0;;;;;;;;;;3;3;false;;;;;;;;;;;
FoodHarvesterT1;@FoodHarvesterT1_MasterName;@FoodHarvesterT1_Description;Buff+TradeSkill;SE_HarvesterBonusT1;true;true;;;;;;;;0;1200;2.5;;;;;0;;false;;;;;;;;;0;;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;;;;;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;1000;0;0;0;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;;;;1;;0;;;;;;;;;;3;3;false;;;;;;;;;;;
FoodHunterT1;@FoodHunterT1_MasterName;@FoodHunterT1_Description;Buff+TradeSkill;SE_SkinningBonusT1;true;true;;;;;;;;0;1200;2.5;;;;;0;;false;;;;;;;;;0;;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;;;;;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;1000;0;0;0;0;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;;;;1;;0;;;;;;;;;;3;3;false;;;;;;;;;;;
FoodLumberjackT1;@FoodLumberjackT1_MasterName;@FoodLumberjackT1_Description;Buff+TradeSkill;SE_LoggingBonusT1;true;true;;;;;;;;0;1200;2.5;;;;;0;;false;;;;;;;;;0;;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;;;;;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;1000;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;;;;1;;0;;;;;;;;;;3;3;false;;;;;;;;;;;
FoodCorruptedT2;@FoodCorruptedT2_MasterName;@FoodCorruptedT2_Description;Buff+Family+Fortify;SE_CorruptedWardT2;true;true;;;;;;;;0;1500;2.5;;;;;0;;false;;;;;;;;;0;;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;;;;;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;Corrupted=.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;;;;1;;0;;;;;;;;;;3;3;false;;;;;;;;;;;
FoodLostT2;@FoodLostT2_MasterName;@FoodLostT2_Description;Buff+Family+Fortify;SE_LostWardT2;true;true;;;;;;;;0;1500;2.5;;;;;0;;false;;;;;;;;;0;;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;;;;;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;Wraith=.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;;;;;1;;0;;;;;;;;;;3;3;false;;;;;;;;;;;
