ItemID;Name;ItemType;ItemTypeDisplayName;Description;ItemClass;TradingCategory;TradingFamily;TradingGroup;BindOnPickup;BindOnEquip;GearScoreOverride;MinGearScore;MaxGearScore;Tier;ItemStatsRef;GrantsHWMBump;IgnoreNameChanges;CanHavePerks;CanReplaceGem;Perk1;Perk2;Perk3;Perk4;Perk5;PerkBucket1;PerkBucket2;PerkBucket3;PerkBucket4;PerkBucket5;ForceRarity;RequiredLevel;UseTypeAffix;UseMaterialAffix;UseMagicAffix;IconCaptureGroup;UiItemClass;RDyeSlotDisabled;GDyeSlotDisabled;BDyeSlotDisabled;ADyeSlotDisabled;ArmorAppearanceM;ArmorAppearanceF;WeaponAppearanceOverride;ConfirmDestroy;ConfirmBeforeUse;ConsumeOnUse;PrefabPath;HousingTags;IconPath;MaxStackSize;DeathDropPercentage;Nonremovable;IsMissionItem;IsUniqueItem;ContainerLevel;ContainerGS;IsSalvageable;SalvageResources;IsRepairable;RepairDustModifier;RepairRecipe;CraftingRecipe;RepairGameEventID;SalvageGameEventID;SalvageAchievement;RepairTypes;IngredientCategories;IngredientBonusPrimary;IngredientBonusSecondary;IngredientGearScoreBaseBonus;IngredientGearScoreMaxBonus;ExtraBonusItemChance;Durability;DurabilityDmgOnDeath;DestroyOnBreak;Weight;AcquisitionNotificationId;AudioPickup;AudioPlace;AudioUse;AudioCreated;AudioDestroyed;MannequinTag;SoundTableID;WarboardGatherStat;WarboardDepositStat;Notes;HideInLootTicker
FM_loot_item_C_10_08;@FM_loot_item_10_Mastername_C;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_10_Description_C;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;GemPouchT1;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_C_11_08;@FM_loot_item_11_Mastername_C;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_11_Description_C;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;MI_SmallBoxGlowingRunes;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_C_12_08;@FM_loot_item_12_Mastername_C;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_12_Description_C;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;MI_VialOfAzoth;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_C_13_08;@FM_loot_item_13_Mastername_C;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_13_Description_C;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;MI_StarChart;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_C_14_08;@FM_loot_item_14_Mastername_C;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_14_Description_C;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;MI_TatteredBook;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_C_15_08;@FM_loot_item_15_Mastername_C;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_15_Description_C;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;MI_VialOfAzoth;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_C_16_08;@FM_loot_item_16_Mastername_C;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_16_Description_C;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;VialPouchT1;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_C_17_08;@FM_loot_item_17_Mastername_C;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_17_Description_C;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;VialPouchT1;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_C_18_08;@FM_loot_item_18_Mastername_C;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_18_Description_C;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;VialPouchT1;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_C_19_08;@FM_loot_item_19_Mastername_C;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_19_Description_C;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;MI_SealedScroll;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_C_20_08;@FM_loot_item_20_Mastername_C;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_20_Description_C;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;MI_SealedScroll;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_C_21_08;@FM_loot_item_21_Mastername_C;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_21_Description_C;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;MI_SealedScroll;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_C_22_08;@FM_loot_item_22_Mastername_C;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_22_Description_C;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;MI_AeternumSpice;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_C_23_08;@FM_loot_item_23_Mastername_C;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_23_Description_C;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;FastenersT4;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_C_24_08;@FM_loot_item_24_Mastername_C;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_24_Description_C;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;MI_LargeSilverCoin;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_C_25_08;@FM_loot_item_25_Mastername_C;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_25_Description_C;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;MI_SmallArmillarySphere;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_C_26_08;@FM_loot_item_26_Mastername_C;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_26_Description_C;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;ShuttleT1;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_C_27_08;@FM_loot_item_27_Mastername_C;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_27_Description_C;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;MI_MaskofShame;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_C_28_08;@FM_loot_item_28_Mastername_C;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_28_Description_C;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;MI_OuroborosCharm;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_C_29_08;@FM_loot_item_29_Mastername_C;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_29_Description_C;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;MI_EssenceDistiller;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_C_30_08;@FM_loot_item_30_Mastername_C;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_30_Description_C;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;MI_TuningStone;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_1_09;@FM_loot_item_1_Mastername;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_1_Description;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;MI_StackOfMusicSheets;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_2_09;@FM_loot_item_2_Mastername;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_2_Description;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;PrecisionToolT1;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_3_09;@FM_loot_item_3_Mastername;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_3_Description;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;MI_TuningStone;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_4_09;@FM_loot_item_4_Mastername;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_4_Description;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;MI_NavigationCompass;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_5_09;@FM_loot_item_5_Mastername;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_5_Description;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;MI_TacticalMap;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_6_09;@FM_loot_item_6_Mastername;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_6_Description;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;MI_BagOfMeat;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_7_09;@FM_loot_item_7_Mastername;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_7_Description;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;MI_SmallSealedBag;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_8_09;@FM_loot_item_8_Mastername;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_8_Description;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;MI_SealedScroll;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_9_09;@FM_loot_item_9_Mastername;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_9_Description;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;StorageT1;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_10_09;@FM_loot_item_10_Mastername;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_10_Description;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;GemPouchT1;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_11_09;@FM_loot_item_11_Mastername;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_11_Description;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;MI_OrnatePuzzleBox;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_12_09;@FM_loot_item_12_Mastername;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_12_Description;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;MI_SealedFlask;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_13_09;@FM_loot_item_13_Mastername;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_13_Description;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;MI_StarChart;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_14_09;@FM_loot_item_14_Mastername;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_14_Description;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;MI_TatteredBook;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_15_09;@FM_loot_item_15_Mastername;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_15_Description;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;MI_VialOfAzoth;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_16_09;@FM_loot_item_16_Mastername;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_16_Description;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;VialPouchT1;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_17_09;@FM_loot_item_17_Mastername;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_17_Description;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;VialPouchT1;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_18_09;@FM_loot_item_18_Mastername;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_18_Description;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;VialPouchT1;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_19_09;@FM_loot_item_19_Mastername;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_19_Description;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;MI_SealedScroll;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_20_09;@FM_loot_item_20_Mastername;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_20_Description;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;MI_SealedScroll;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_21_09;@FM_loot_item_21_Mastername;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_21_Description;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;MI_SealedScroll;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_22_09;@FM_loot_item_22_Mastername;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_22_Description;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;MI_AeternumSpice;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_23_09;@FM_loot_item_23_Mastername;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_23_Description;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;FastenersT4;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_24_09;@FM_loot_item_24_Mastername;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_24_Description;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;MI_ToolPouch;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_25_09;@FM_loot_item_25_Mastername;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_25_Description;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;PrecisionToolsT2;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_26_09;@FM_loot_item_26_Mastername;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_26_Description;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;ShuttleT1;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_27_09;@FM_loot_item_27_Mastername;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_27_Description;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;MI_MaskofShame;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_28_09;@FM_loot_item_28_Mastername;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_28_Description;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;MI_OuroborosCharm;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_29_09;@FM_loot_item_29_Mastername;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_29_Description;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;MI_EssenceDistiller;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_30_09;@FM_loot_item_30_Mastername;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_30_Description;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;BlockT2;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
FM_loot_item_S_1_09;@FM_loot_item_1_Mastername_S;Resource;@ui_itemtypedescription_quest_item;@FM_loot_item_1_Description_S;Resource;;;;false;;0;0;0;0;;;false;false;false;;;;;;;;;;;0;0;false;false;false;;UI_Quest;false;false;false;false;;;;;false;false;;;SandpaperT4;10000;0;true;true;;0;0;false;false;false;0;;;;;;;;;;;;;0;0;false;0;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;false
