TaskID;Type;FailOnCondition;StayActive;TargetQty;ItemName;ItemDropVC;ItemDropProbability;ChestDropProbability;EnforceLocationRequirement;TerritoryID;POITag;LootTag;PauseAndClearLootOnTaskComplete;AwardOnlyOnce;ShouldCheckPoints;GuranteedDropAttempts;TargetThreshold;CraftingRecipeId;CraftAnyRecipe;InteractTag;UIScreenTag;TriggerAreaType;KillEnemyType;KillEnemyWeaponID;Duration;TaskBuySellType;IsPurchaseOrEarn;IsExactMatch;UseTypeAffix;TypeAffix;UseMatAffix;MatAffix;UseMagicAffix;MagicAffix;MapMarkerMapIcon;MapMarkerTitleLocTag;MapMarkerDescriptionLocTag;MapMarkerWorldPositionX;MapMarkerWorldPositionY;MapMarkerWorldDistanceThreshold;UseLargeItemDisplay;TP_TargetTag;TP_DescriptionTag;TargetDescriptionTaskId;OverrideLocation;IsHidden;CompletedNotificationId;GridLayout;CommunityGoalTag;HideChildren;TriggerAnalyticsEvent;SubTask1;SubTask2;SubTask3;SubTask4;SubTask5
1303_1311_05_Hat_container_01;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;1303_1311_05_Hat_task_02;1303_1311_05_Hat_task_03;;;
1303_1311_05_Hat_task_02;TaskGoToPOITag;;0;0;;;0;0;true;;crater_ancientwatchtower_50328;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_05_Hat_task_02;;;0;;;;;;;;;;
1303_1311_05_Hat_task_03;TaskHaveItems;;0;13;1303_1311_DawnglowOmens;Ancient;100;0;true;;crater_ancientwatchtower_50328;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_05_Hat_task_03;;;0;;;;;;;;;;
1303_1311_05_Hat_container_02;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;1303_1311_05_Hat_task_04;1303_1311_05_Hat_task_05;;;
1303_1311_05_Hat_task_04;TaskGoToPOITag;;0;0;;;0;0;true;;crater_brutalthicket_50310;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_05_Hat_task_04;;;0;;;;;;;;;;
1303_1311_05_Hat_task_05;TaskHaveItems;;0;14;1303_1311_ProtectiveResin;AngryEarth;100;0;true;;crater_brutalthicket_50310;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_05_Hat_task_05;;;0;;;;;;;;;;
1303_1311_05_Hat_container_03;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;1303_1311_05_Hat_task_06;1303_1311_05_Hat_task_07;;;
1303_1311_05_Hat_task_06;TaskGoToPOITag;;0;0;;;0;0;true;;crater_corruptedmineeast_50333;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_05_Hat_task_06;;;0;;;;;;;;;;
1303_1311_05_Hat_task_07;TaskHaveItems;;0;15;1303_1311_SpectralCloth;Corrupted;100;0;true;;crater_corruptedmineeast_50333;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_05_Hat_task_07;;;0;;;;;;;;;;
1303_1311_05_Hat_container_04;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;1303_1311_05_Hat_task_08;1303_1311_05_Hat_task_09;;;
1303_1311_05_Hat_task_08;TaskInteract;;0;1;;;0;0;false;;;;false;;;;;;;SettlementOutfitting;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_05_Hat_task_08;;;0;;;;;;;;;;
1303_1311_05_Hat_task_09;TaskHaveItems;;0;1;LightHead_ProtectiveWyrdHatT5;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_05_Hat_task_09;;;0;;;;;;;;;;
1310_1314_L40Bow_Huntress_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;0;;;;;;1310_1314_AncientWood_Quest_container;1310_1314_WyrdwoodResin_Quest_container;1310_1314_HawkFeathers_Quest_container;1310_1314_LuckyRabbitsFoot_Quest_container;
1310_1314_AncientWood_Quest_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1310_1314_AncientWood_Quest_objective_title;;;0;;;;;;1310_1314_giveWorkOrder;1310_1314_AncientWood_container;;;
1310_1314_giveWorkOrder;TaskGiveItem;;0;1;WorkOrder_1310_1314_L40Bow_Huntress;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1310_1314_Combine_Quest_task_03;;;1;;;;;;;;;;
1310_1314_AncientWood_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;1310_1314_AncientWood_Quest_task_01;1310_1314_AncientWood_Quest_task_02;;;
1310_1314_AncientWood_Quest_task_01;TaskGoToPOITag;;0;0;;;0;0;true;;crater_feralledge_50313;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1310_1314_AncientWood_Quest_task_01;;;0;;;;;;;;;;
1310_1314_AncientWood_Quest_task_02;TaskHaveItems;;0;14;1310_1314_AncientWood;AngryEarth;100;0;true;;crater_feralledge_50313;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1310_1314_AncientWood_Quest_task_02;;;0;;;;;;;;;;
1310_1314_WyrdwoodResin_Quest_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1310_1314_WyrdwoodResin_Quest_objective_title;;;0;;;;;;1310_1314_WyrdwoodResin_container;;;;
1310_1314_WyrdwoodResin_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;1310_1314_WyrdwoodResin_Quest_task_01;1310_1314_WyrdwoodResin_Quest_task_02;;;
1310_1314_WyrdwoodResin_Quest_task_01;TaskGoToPOITag;;0;0;;;0;0;true;eastconsolation5;eastconsolation5;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1310_1314_WyrdwoodResin_Quest_task_01;;;0;;;;;;;;;;
1310_1314_WyrdwoodResin_Quest_task_02;TaskHaveItems;;0;15;1310_1314_WyrdwoodResin;AngryEarth;100;0;true;eastconsolation5;eastconsolation5;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1310_1314_WyrdwoodResin_Quest_task_02;;;0;;;;;;;;;;
1310_1314_HawkFeathers_Quest_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1310_1314_HawkFeathers_Quest_objective_title;;;0;;;;;;1310_1314_HawkFeathers_container;;;;
1310_1314_HawkFeathers_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;1310_1314_HawkFeathers_Quest_task_01;1310_1314_HawkFeathers_Quest_task_02;;;
1310_1314_HawkFeathers_Quest_task_01;TaskGoToPOITag;;0;0;;;0;0;true;;ancient_ruins_forest_60310;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1310_1314_HawkFeathers_Quest_task_01;;;0;;;;;;;;;;
1310_1314_HawkFeathers_Quest_task_02;TaskHaveItems;;0;16;1310_1314_HawkFeathers;Carrionstar;100;0;true;;ancient_ruins_forest_60310;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1310_1314_HawkFeathers_Quest_task_02;;;0;;;;;;;;;;
1310_1314_LuckyRabbitsFoot_Quest_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1310_1314_LuckyRabbitsFoot_Quest_objective_title;;;1;;;;;;1310_1314_LuckyRabbitsFoot_container;1310_1314_Combine_Quest_combined_container;;;
1310_1314_LuckyRabbitsFoot_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;1310_1314_LuckyRabbitsFoot_Quest_task_01;1310_1314_LuckyRabbitsFoot_Quest_task_02;;;
1310_1314_LuckyRabbitsFoot_Quest_task_01;TaskGoToPOITag;;0;0;;;0;0;true;;wolf_den_forestsouth_60322;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1310_1314_LuckyRabbitsFoot_Quest_task_01;;;0;;;;;;;;;;
1310_1314_LuckyRabbitsFoot_Quest_task_02;TaskHaveItems;;0;1;1310_1314_LuckyRabbitsFoot;Wolf_Alpha;100;0;true;;wolf_den_forestsouth_60322;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1310_1314_LuckyRabbitsFoot_Quest_task_02;;;0;;;;;;;;;;
1310_1314_Combine_Quest_combined_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;1310_1314_Combine_Quest_task_04;1310_1314_Combine_Quest_task_05;;;
1310_1314_Combine_Quest_task_04;TaskInteract;;0;1;;;0;0;false;;;;false;;;;;;;SettlementEngineering;;;;;0;;;;;;;;;;;;;;;;0;;@1310_1314_Combine_Quest_task_04;;;0;;;;;;;;;;
1310_1314_Combine_Quest_task_05;TaskHaveItems;;0;1;2hBow_TheHuntressT4;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1310_1314_Combine_Quest_task_05;;;0;;;;;;;;;;
1305_1315_L40FStaff_FalmeasWrath_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;0;;;;;;1305_1315_SingedBranches_Quest_container;1305_1315_WyrdwoodAshes_Quest_container;1305_1315_UnhallowedWater_Quest_container;1305_1315_HeartofAllFlame_Quest_container;
1305_1315_SingedBranches_Quest_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1305_1315_SingedBranches_Quest_objective_title;;;0;;;;;;1305_1315_giveWorkOrder;1305_1315_SingedBranches_container;;;
1305_1315_giveWorkOrder;TaskGiveItem;;0;1;WorkOrder_1305_1315_L40FStaff_FalmeasWrath;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1305_1315_Combine_Quest_task_03;;;1;;;;;;;;;;
1305_1315_SingedBranches_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;1305_1315_SingedBranches_Quest_task_01;1305_1315_SingedBranches_Quest_task_02;;;
1305_1315_SingedBranches_Quest_task_01;TaskGoToPOITag;;0;0;;;0;0;true;;crater_corruptedsettlement_60338;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1305_1315_SingedBranches_Quest_task_01;;;0;;;;;;;;;;
1305_1315_SingedBranches_Quest_task_02;TaskHaveItems;;0;14;1305_1315_SingedBranches;Corrupted;100;0;true;;crater_corruptedsettlement_60338;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1305_1315_SingedBranches_Quest_task_02;;;0;;;;;;;;;;
1305_1315_WyrdwoodAshes_Quest_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1305_1315_WyrdwoodAshes_Quest_objective_title;;;0;;;;;;1305_1315_WyrdwoodAshes_container;;;;
1305_1315_WyrdwoodAshes_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;1305_1315_WyrdwoodAshes_Quest_task_01;1305_1315_WyrdwoodAshes_Quest_task_02;;;
1305_1315_WyrdwoodAshes_Quest_task_01;TaskGoToPOITag;;0;0;;;0;0;true;;ruins;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1305_1315_WyrdwoodAshes_Quest_task_01;;;0;;;;;;;;;;
1305_1315_WyrdwoodAshes_Quest_task_02;TaskHaveItems;;0;15;1305_1315_WyrdwoodAshes;AngryEarth;100;0;true;;ruins;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1305_1315_WyrdwoodAshes_Quest_task_02;;;0;;;;;;;;;;
1305_1315_UnhallowedWater_Quest_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1305_1315_UnhallowedWater_Quest_objective_title;;;0;;;;;;1305_1315_UnhallowedWater_container;;;;
1305_1315_UnhallowedWater_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;1305_1315_UnhallowedWater_Quest_task_01;1305_1315_UnhallowedWater_Quest_task_02;;;
1305_1315_UnhallowedWater_Quest_task_01;TaskGoToPOITag;;0;0;;;0;0;true;;shipwreck;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1305_1315_UnhallowedWater_Quest_task_01;;;0;;;;;;;;;;
1305_1315_UnhallowedWater_Quest_task_02;TaskHaveItems;;0;16;1305_1315_UnhallowedWater;Drowned;100;0;true;;shipwreck;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1305_1315_UnhallowedWater_Quest_task_02;;;0;;;;;;;;;;
1305_1315_HeartofAllFlame_Quest_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1305_1315_HeartofAllFlame_Quest_objective_title;;;0;;;;;;1305_1315_HeartofAllFlame_container;1305_1315_Combine_Quest_combined_container;;;
1305_1315_HeartofAllFlame_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;1305_1315_HeartofAllFlame_Quest_task_01;1305_1315_HeartofAllFlame_Quest_task_02;;;
1305_1315_HeartofAllFlame_Quest_task_01;TaskGoToPOITag;;0;0;;;0;0;true;;ancient_port_60336;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1305_1315_HeartofAllFlame_Quest_task_01;;;0;;;;;;;;;;
1305_1315_HeartofAllFlame_Quest_task_02;TaskHaveItems;;0;1;1305_1315_HeartofAllFlame;Damned_Cultist_Named_02;100;0;true;;ancient_port_60336;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1305_1315_HeartofAllFlame_Quest_task_02;;;0;;;;;;;;;;
1305_1315_Combine_Quest_combined_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;1305_1315_Combine_Quest_task_04;1305_1315_Combine_Quest_task_05;;;
1305_1315_Combine_Quest_task_04;TaskInteract;;0;1;;;0;0;false;;;;false;;;;;;;SettlementAlchemy;;;;;0;;;;;;;;;;;;;;;;0;;@1305_1315_Combine_Quest_task_04;;;0;;;;;;;;;;
1305_1315_Combine_Quest_task_05;TaskHaveItems;;0;1;2hStaffFire_FalmeasWrathT4;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1305_1315_Combine_Quest_task_05;;;0;;;;;;;;;;
FM_1301_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;0;;;;;;FM_1301_tasks_first_container;M_ReturnToGiver;;;
FM_1301_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;FM_1301_leg_A_task;FM_1301_leg_B_task;FM_1301_leg_C_task;;
FM_1301_leg_A_task;TaskKillContribution;;0;8;;;0;0;true;;abandoned_fishing_village_50237;;true;;;;;;;;;;Lost;;0;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_1301_leg_B_task;TaskKillContribution;;0;8;;;0;0;true;;abandoned_farm_village_50223;;true;;;;;;;;;;Lost;;0;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_1301_leg_C_task;TaskKillContribution;;0;8;;;0;0;true;;abandoned_fishing_village_50205;;true;;;;;;;;;;Lost;;0;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_1302_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;0;;;;;;FM_1302_tasks_first_container;M_ReturnToGiver;;;
FM_1302_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;FM_1302_leg_A_task;FM_1302_leg_B_task;FM_1302_leg_C_task;;
FM_1302_leg_A_task;TaskKillContribution;;0;6;;;0;0;true;;abandoned_fishing_village_50206;;true;;;;;;;;;;Lost;;0;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_1302_leg_B_task;TaskKillContribution;;0;8;;;0;0;true;;abandoned_fishing_village_50237;;true;;;;;;;;;;Lost;;0;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_1302_leg_C_task;TaskKillContribution;;0;8;;;0;0;true;;abandoned_farm_village_50203;;true;;;;;;;;;;Lost;;0;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_1303_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;0;;;;;;FM_1303_tasks_first_container;M_ReturnToGiver;;;
FM_1303_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;FM_1303_leg_A_task;FM_1303_leg_B_task;FM_1303_leg_C_task;;
FM_1303_leg_A_task;TaskKillContribution;;0;8;;;0;0;true;;abandoned_fishing_village_50237;;true;;;;;;;;;;Lost;;0;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_1303_leg_B_task;TaskKillContribution;;0;5;;;0;0;true;;abandoned_farm_mill_50202;;true;;;;;;;;;;Lost;;0;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_1303_leg_C_task;TaskKillContribution;;0;8;;;0;0;true;;abandoned_fishing_village_50207;;true;;;;;;;;;;Lost;;0;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_1304_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;0;;;;;;FM_1304_tasks_first_container;M_ReturnToGiver;;;
FM_1304_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;FM_1304_leg_A_task;FM_1304_leg_B_task;FM_1304_leg_C_task;;
FM_1304_leg_A_task;TaskKillContribution;;0;8;;;0;0;true;;ancient_ruins_50211;;true;;;;;;;;;;Ancient;;0;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_1304_leg_B_task;TaskKillContribution;;0;8;;;0;0;true;;abandoned_farm_village_50204;;true;;;;;;;;;;Lost;;0;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_1304_leg_C_task;TaskKillContribution;;0;8;;;0;0;true;;ancient_bridge_50215;;true;;;;;;;;;;Ancient;;0;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_1305_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;0;;;;;;FM_1305_tasks_first_container;M_ReturnToGiver;;;
FM_1305_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;FM_1305_leg_A_task;FM_1305_leg_B_task;FM_1305_leg_C_task;;
FM_1305_leg_A_task;TaskKillContribution;;0;8;;;0;0;true;;ancient_ruins_50235;;true;;;;;;;;;;Ancient;;0;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_1305_leg_B_task;TaskKillContribution;;0;8;;;0;0;true;;ancient_ruins_50211;;true;;;;;;;;;;Ancient;;0;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_1305_leg_C_task;TaskKillContribution;;0;8;;;0;0;true;;ancient_bridge_50215;;true;;;;;;;;;;Ancient;;0;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_1306_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;0;;;;;;FM_1306_tasks_first_container;M_ReturnToGiver;;;
FM_1306_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;FM_1306_leg_A_task;FM_1306_leg_B_task;FM_1306_leg_C_task;;
FM_1306_leg_A_task;TaskKillContribution;;0;8;;;0;0;true;;ancient_bridge_50215;;true;;;;;;;;;;Ancient;;0;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_1306_leg_B_task;TaskKillContribution;;0;5;;;0;0;true;;abandoned_farm_mill_50202;;true;;;;;;;;;;Lost;;0;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_1306_leg_C_task;TaskKillContribution;;0;8;;;0;0;true;;ancient_ruins_50235;;true;;;;;;;;;;Ancient;;0;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_1307_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;0;;;;;;FM_1307_tasks_first_container;M_ReturnToGiver;;;
FM_1307_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;FM_1307_leg_A_task;FM_1307_leg_B_task;FM_1307_leg_C_task;;
FM_1307_leg_A_task;TaskKillContribution;;0;5;;;0;0;true;;weaversfen_temple_50338;;true;;;;;;;;;;Ancient;;0;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_1307_leg_B_task;TaskKillContribution;;0;8;;;0;0;true;;abandoned_fishing_village_50208;;true;;;;;;;;;;Lost;;0;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_1307_leg_C_task;TaskKillContribution;;0;8;;;0;0;true;;haunted_town_50201;;true;;;;;;;;;;Lost;;0;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_1308_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;0;;;;;;FM_1308_tasks_first_container;M_ReturnToGiver;;;
FM_1308_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;FM_1308_leg_A_task;FM_1308_leg_B_task;FM_1308_leg_C_task;;
FM_1308_leg_A_task;TaskKillContribution;;0;5;;;0;0;true;;abandoned_fishing_village_50208;;true;;;;;;;;;;Lost;;0;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_1308_leg_B_task;TaskKillContribution;;0;5;;;0;0;true;;haunted_town_50216;;true;;;;;;;;;;Lost;;0;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_1308_leg_C_task;TaskKillContribution;;0;5;;;0;0;true;;crater_corruptedruinedfort_50335;;true;;;;;;;;;;Corrupted;;0;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_1309_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;0;;;;;;FM_1309_tasks_first_container;M_ReturnToGiver;;;
FM_1309_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;FM_1309_leg_A_task;FM_1309_leg_B_task;FM_1309_leg_C_task;;
FM_1309_leg_A_task;TaskKillContribution;;0;5;;;0;0;true;;weaversfen_temple_50338;;true;;;;;;;;;;Ancient;;0;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_1309_leg_B_task;TaskKillContribution;;0;8;;;0;0;true;;abandoned_fishing_village_50208;;true;;;;;;;;;;Lost;;0;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_1309_leg_C_task;TaskKillContribution;;0;8;;;0;0;true;;haunted_town_50216;;true;;;;;;;;;;Lost;;0;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_1310_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;0;;;;;;FM_1310_tasks_first_container;M_ReturnToGiver;;;
FM_1310_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;FM_1310_leg_A_task;FM_1310_leg_B_task;FM_1310_leg_C_task;;
FM_1310_leg_A_task;TaskKillContribution;;0;5;;;0;0;true;;weaversfen_temple_50338;;true;;;;;;;;;;Ancient;;0;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_1310_leg_B_task;TaskKillContribution;;0;3;;;0;0;false;;wolf_den_50303;;true;;;;;;;;;;Wolf_Black_13WF05;;0;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_1310_leg_C_task;TaskKillContribution;;0;8;;;0;0;true;;haunted_town_50201;;true;;;;;;;;;;Lost;;0;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_S_1301_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;0;;;;;;FM_S_1301_tasks_first_container;M_ReturnToGiver;;;
